Mximo;Mnimo;Media;Fechamximo;Fechamnimo;fecha
74;48,168;63;2012-11-15-00:00:00;2012-11-1513:15:00;2012-11-15-00:00:00
69;43,034;55;2012-11-1608:45:00;2012-11-1615:15:00;2012-11-16-00:00:00
69;43,034;51;2012-11-1710:30:00;2012-11-1713:45:00;2012-11-17-00:00:00
74;43,034;52;2012-11-1823:30:00;2012-11-1807:45:00;2012-11-18-00:00:00
177;78,973;139;2012-11-1919:15:00;2012-11-19-00:00:00;2012-11-19-00:00:00
141;89,242;112;2012-11-20-00:00:00;2012-11-2020:45:00;2012-11-20-00:00:00
100;58,437;88;2012-11-2103:15:00;2012-11-2115:15:00;2012-11-21-00:00:00
84;58,437;74;2012-11-22-00:00:00;2012-11-2216:00:00;2012-11-22-00:00:00
69;53,303;63;2012-11-23-00:00:00;2012-11-2313:00:00;2012-11-23-00:00:00
64;43,034;57;2012-11-24-00:00:00;2012-11-2412:15:00;2012-11-24-00:00:00
64;43,034;55;2012-11-2504:15:00;2012-11-2522:15:00;2012-11-25-00:00:00
58;43,034;55;2012-11-2605:30:00;2012-11-2602:00:00;2012-11-26-00:00:00
151;53,303;79;2012-11-2721:15:00;2012-11-27-00:00:00;2012-11-27-00:00:00
141;89,242;104;2012-11-2823:45:00;2012-11-2820:45:00;2012-11-28-00:00:00
572;161,12;375;2012-11-2923:45:00;2012-11-29-00:00:00;2012-11-29-00:00:00
628;484,573;563;2012-11-3006:00:00;2012-11-3023:00:00;2012-11-30-00:00:00
479;304,877;396;2012-12-01-00:00:00;2012-12-0123:45:00;2012-12-01-00:00:00
310;243,267;279;2012-12-0200:45:00;2012-12-0221:15:00;2012-12-02-00:00:00
238;186,791;207;2012-12-03-00:00:00;2012-12-0317:15:00;2012-12-03-00:00:00
233;191,925;215;2012-12-0418:45:00;2012-12-04-00:00:00;2012-12-04-00:00:00
341;217,596;269;2012-12-0523:00:00;2012-12-0506:00:00;2012-12-05-00:00:00
510;340,816;446;2012-12-0612:45:00;2012-12-06-00:00:00;2012-12-06-00:00:00
454;330,548;395;2012-12-07-00:00:00;2012-12-0723:45:00;2012-12-07-00:00:00
331;279,206;299;2012-12-08-00:00:00;2012-12-0812:45:00;2012-12-08-00:00:00
408;320,279;383;2012-12-0915:00:00;2012-12-09-00:00:00;2012-12-09-00:00:00
382;299,743;343;2012-12-10-00:00:00;2012-12-1022:15:00;2012-12-10-00:00:00
300;207,328;258;2012-12-11-00:00:00;2012-12-1118:45:00;2012-12-11-00:00:00
228;186,791;202;2012-12-12-00:00:00;2012-12-1215:45:00;2012-12-12-00:00:00
187;155,986;176;2012-12-13-00:00:00;2012-12-1323:45:00;2012-12-13-00:00:00
177;145,718;161;2012-12-1423:00:00;2012-12-1400:30:00;2012-12-14-00:00:00
613;176,523;298;2012-12-1523:45:00;2012-12-15-00:00:00;2012-12-15-00:00:00
801;515,378;689;2012-12-1612:00:00;2012-12-1621:15:00;2012-12-16-00:00:00
510;438,365;457;2012-12-17-00:00:00;2012-12-1713:15:00;2012-12-17-00:00:00
495;422,963;465;2012-12-1811:00:00;2012-12-1823:30:00;2012-12-18-00:00:00
423;274,072;338;2012-12-19-00:00:00;2012-12-1917:45:00;2012-12-19-00:00:00
274;253,535;262;2012-12-20-00:00:00;2012-12-2022:15:00;2012-12-20-00:00:00
274;253,535;265;2012-12-2110:00:00;2012-12-21-00:00:00;2012-12-21-00:00:00
264;248,401;256;2012-12-22-00:00:00;2012-12-2217:45:00;2012-12-22-00:00:00
248;207,328;225;2012-12-23-00:00:00;2012-12-2323:30:00;2012-12-23-00:00:00
207;171,388;189;2012-12-24-00:00:00;2012-12-2419:30:00;2012-12-24-00:00:00
171;166,254;169;2012-12-25-00:00:00;2012-12-2507:45:00;2012-12-25-00:00:00
166;145,718;156;2012-12-26-00:00:00;2012-12-2623:00:00;2012-12-26-00:00:00
151;140,583;146;2012-12-2704:15:00;2012-12-2712:15:00;2012-12-27-00:00:00
141;99,51;122;2012-12-28-00:00:00;2012-12-2823:30:00;2012-12-28-00:00:00
115;94,376;103;2012-12-2917:30:00;2012-12-2916:30:00;2012-12-29-00:00:00
105;94,376;101;2012-12-30-00:00:00;2012-12-3022:45:00;2012-12-30-00:00:00
100;89,242;94;2012-12-31-00:00:00;2012-12-3101:45:00;2012-12-31-00:00:00
94;78,973;86;2013-01-01-00:00:00;2013-01-0114:30:00;2013-01-01-00:00:00
89;58,437;78;2013-01-0204:30:00;2013-01-0219:45:00;2013-01-02-00:00:00
207;89,242;147;2013-01-0317:00:00;2013-01-03-00:00:00;2013-01-03-00:00:00
197;150,852;171;2013-01-0412:15:00;2013-01-0411:00:00;2013-01-04-00:00:00
166;130,315;148;2013-01-05-00:00:00;2013-01-0523:00:00;2013-01-05-00:00:00
141;120,047;129;2013-01-0606:15:00;2013-01-0622:00:00;2013-01-06-00:00:00
130;104,644;116;2013-01-0708:15:00;2013-01-0707:30:00;2013-01-07-00:00:00
110;94,376;105;2013-01-08-00:00:00;2013-01-0816:45:00;2013-01-08-00:00:00
100;78,973;90;2013-01-09-00:00:00;2013-01-0923:45:00;2013-01-09-00:00:00
105;48,168;80;2013-01-1008:30:00;2013-01-1006:45:00;2013-01-10-00:00:00
79;68,705;76;2013-01-11-00:00:00;2013-01-1105:45:00;2013-01-11-00:00:00
79;73,839;76;2013-01-1209:45:00;2013-01-12-00:00:00;2013-01-12-00:00:00
74;53,303;64;2013-01-13-00:00:00;2013-01-1318:00:00;2013-01-13-00:00:00
89;43,034;70;2013-01-1422:15:00;2013-01-1404:15:00;2013-01-14-00:00:00
515;94,376;283;2013-01-1523:45:00;2013-01-15-00:00:00;2013-01-15-00:00:00
1515;520,512;1003;2013-01-1623:45:00;2013-01-16-00:00:00;2013-01-16-00:00:00
1644;1530,84;1593;2013-01-1706:00:00;2013-01-17-00:00:00;2013-01-17-00:00:00
1577;1409,76;1521;2013-01-1809:00:00;2013-01-1823:45:00;2013-01-18-00:00:00
1551;1404,12;1460;2013-01-1923:45:00;2013-01-1900:45:00;2013-01-19-00:00:00
1955;1546,26;1815;2013-01-2021:15:00;2013-01-20-00:00:00;2013-01-20-00:00:00
2052;1886,22;2000;2013-01-2112:30:00;2013-01-2123:30:00;2013-01-21-00:00:00
1882;1387,2;1675;2013-01-22-00:00:00;2013-01-2223:30:00;2013-01-22-00:00:00
1382;936;1112;2013-01-23-00:00:00;2013-01-2323:45:00;2013-01-23-00:00:00
970;873,96;923;2013-01-2422:45:00;2013-01-2408:00:00;2013-01-24-00:00:00
1314;969,84;1166;2013-01-2518:45:00;2013-01-25-00:00:00;2013-01-25-00:00:00
1280;1178,52;1211;2013-01-26-00:00:00;2013-01-2608:00:00;2013-01-26-00:00:00
1438;1218;1342;2013-01-2718:15:00;2013-01-27-00:00:00;2013-01-27-00:00:00
1393;1201,08;1271;2013-01-28-00:00:00;2013-01-2811:00:00;2013-01-28-00:00:00
1415;1150,32;1325;2013-01-2905:00:00;2013-01-2923:45:00;2013-01-29-00:00:00
1145;806,28;950;2013-01-30-00:00:00;2013-01-3023:30:00;2013-01-30-00:00:00
806;693,48;727;2013-01-31-00:00:00;2013-01-3121:00:00;2013-01-31-00:00:00
710;687,84;696;2013-02-0109:45:00;2013-02-0115:00:00;2013-02-01-00:00:00
874;682,2;746;2013-02-0223:45:00;2013-02-0202:15:00;2013-02-02-00:00:00
1303;885,24;1166;2013-02-0319:45:00;2013-02-03-00:00:00;2013-02-03-00:00:00
1263;896,52;1066;2013-02-04-00:00:00;2013-02-0423:45:00;2013-02-04-00:00:00
1004;868,32;929;2013-02-0523:15:00;2013-02-0503:45:00;2013-02-05-00:00:00
1122;998,04;1056;2013-02-0623:30:00;2013-02-0600:15:00;2013-02-06-00:00:00
1466;1122,12;1266;2013-02-0723:30:00;2013-02-07-00:00:00;2013-02-07-00:00:00
1466;1263,12;1343;2013-02-08-00:00:00;2013-02-0821:15:00;2013-02-08-00:00:00
1644;1268,76;1481;2013-02-0920:15:00;2013-02-0900:30:00;2013-02-09-00:00:00
1613;1443,6;1512;2013-02-10-00:00:00;2013-02-1011:30:00;2013-02-10-00:00:00
1582;1347,72;1450;2013-02-1100:15:00;2013-02-1123:30:00;2013-02-11-00:00:00
1342;1172,88;1229;2013-02-12-00:00:00;2013-02-1212:30:00;2013-02-12-00:00:00
1280;1246,2;1271;2013-02-1305:45:00;2013-02-1323:30:00;2013-02-13-00:00:00
1286;1184,16;1221;2013-02-1423:45:00;2013-02-1411:30:00;2013-02-14-00:00:00
1477;1285,68;1416;2013-02-1517:00:00;2013-02-15-00:00:00;2013-02-15-00:00:00
1461;1319,52;1373;2013-02-16-00:00:00;2013-02-1623:00:00;2013-02-16-00:00:00
1320;1082,64;1199;2013-02-17-00:00:00;2013-02-1723:30:00;2013-02-17-00:00:00
1077;868,32;965;2013-02-18-00:00:00;2013-02-1823:30:00;2013-02-18-00:00:00
880;851,4;865;2013-02-1918:45:00;2013-02-1905:30:00;2013-02-19-00:00:00
891;873,96;885;2013-02-2008:15:00;2013-02-20-00:00:00;2013-02-20-00:00:00
891;795;843;2013-02-21-00:00:00;2013-02-2123:45:00;2013-02-21-00:00:00
795;744,24;767;2013-02-22-00:00:00;2013-02-2222:30:00;2013-02-22-00:00:00
750;659,64;714;2013-02-23-00:00:00;2013-02-2323:45:00;2013-02-23-00:00:00
660;535,914;590;2013-02-24-00:00:00;2013-02-2421:45:00;2013-02-24-00:00:00
536;422,963;489;2013-02-25-00:00:00;2013-02-2523:30:00;2013-02-25-00:00:00
428;412,694;418;2013-02-26-00:00:00;2013-02-2603:45:00;2013-02-26-00:00:00
418;402,426;410;2013-02-2708:15:00;2013-02-2714:45:00;2013-02-27-00:00:00
413;392,158;399;2013-02-28-00:00:00;2013-02-2808:30:00;2013-02-28-00:00:00
397;376,755;390;2013-03-01-00:00:00;2013-03-0111:15:00;2013-03-01-00:00:00
408;387,023;394;2013-03-0223:00:00;2013-03-0210:15:00;2013-03-02-00:00:00
443;407,56;427;2013-03-0317:30:00;2013-03-03-00:00:00;2013-03-03-00:00:00
454;438,365;446;2013-03-0420:15:00;2013-03-04-00:00:00;2013-03-04-00:00:00
592;453,768;502;2013-03-0523:30:00;2013-03-0500:15:00;2013-03-05-00:00:00
891;597,524;773;2013-03-0622:45:00;2013-03-06-00:00:00;2013-03-06-00:00:00
902;817,56;868;2013-03-0704:30:00;2013-03-0722:15:00;2013-03-07-00:00:00
981;783,72;845;2013-03-0823:45:00;2013-03-0808:15:00;2013-03-08-00:00:00
1009;947,28;988;2013-03-0905:15:00;2013-03-0922:45:00;2013-03-09-00:00:00
947;795;875;2013-03-10-00:00:00;2013-03-1023:15:00;2013-03-10-00:00:00
795;592,39;700;2013-03-11-00:00:00;2013-03-1123:00:00;2013-03-11-00:00:00
592;556,451;568;2013-03-12-00:00:00;2013-03-1211:30:00;2013-03-12-00:00:00
818;592,39;717;2013-03-1322:00:00;2013-03-13-00:00:00;2013-03-13-00:00:00
818;738,6;785;2013-03-14-00:00:00;2013-03-1423:30:00;2013-03-14-00:00:00
756;665,28;722;2013-03-1508:15:00;2013-03-1522:45:00;2013-03-15-00:00:00
750;648,866;698;2013-03-1617:30:00;2013-03-1606:15:00;2013-03-16-00:00:00
756;727,32;741;2013-03-1707:15:00;2013-03-1719:00:00;2013-03-17-00:00:00
953;738,6;867;2013-03-1823:00:00;2013-03-18-00:00:00;2013-03-18-00:00:00
953;778,08;871;2013-03-19-00:00:00;2013-03-1923:30:00;2013-03-19-00:00:00
784;687,84;727;2013-03-20-00:00:00;2013-03-2023:30:00;2013-03-20-00:00:00
688;607,792;635;2013-03-21-00:00:00;2013-03-2122:00:00;2013-03-21-00:00:00
603;541,048;576;2013-03-22-00:00:00;2013-03-2223:45:00;2013-03-22-00:00:00
546;530,78;537;2013-03-23-00:00:00;2013-03-2306:30:00;2013-03-23-00:00:00
536;510,243;529;2013-03-24-00:00:00;2013-03-2419:00:00;2013-03-24-00:00:00
510;469,17;484;2013-03-25-00:00:00;2013-03-2515:30:00;2013-03-25-00:00:00
677;464,036;542;2013-03-2623:15:00;2013-03-2601:45:00;2013-03-26-00:00:00
744;676,56;707;2013-03-2721:45:00;2013-03-27-00:00:00;2013-03-27-00:00:00
1088;744,24;887;2013-03-2823:00:00;2013-03-28-00:00:00;2013-03-28-00:00:00
1105;1082,64;1095;2013-03-2914:30:00;2013-03-2901:15:00;2013-03-29-00:00:00
1449;1060,08;1168;2013-03-3023:45:00;2013-03-3004:15:00;2013-03-30-00:00:00
1752;1454,88;1650;2013-03-3120:30:00;2013-03-31-00:00:00;2013-03-31-00:00:00
1752;1449,24;1628;2013-04-0100:30:00;2013-04-0123:45:00;2013-04-01-00:00:00
1444;1319,52;1359;2013-04-02-00:00:00;2013-04-0223:15:00;2013-04-02-00:00:00
1320;1014,96;1158;2013-04-03-00:00:00;2013-04-0323:15:00;2013-04-03-00:00:00
1015;823,2;888;2013-04-04-00:00:00;2013-04-0422:30:00;2013-04-04-00:00:00
823;761,16;790;2013-04-05-00:00:00;2013-04-0523:30:00;2013-04-05-00:00:00
761;693,48;718;2013-04-06-00:00:00;2013-04-0620:00:00;2013-04-06-00:00:00
778;704,76;749;2013-04-0717:30:00;2013-04-07-00:00:00;2013-04-07-00:00:00
834;783,72;808;2013-04-0816:15:00;2013-04-08-00:00:00;2013-04-08-00:00:00
806;744,24;778;2013-04-09-00:00:00;2013-04-0923:00:00;2013-04-09-00:00:00
744;665,28;703;2013-04-10-00:00:00;2013-04-1020:45:00;2013-04-10-00:00:00
665;566,719;618;2013-04-11-00:00:00;2013-04-1123:15:00;2013-04-11-00:00:00
582;546,183;558;2013-04-1222:15:00;2013-04-1203:45:00;2013-04-12-00:00:00
592;535,914;566;2013-04-1300:30:00;2013-04-1322:30:00;2013-04-13-00:00:00
536;448,633;499;2013-04-14-00:00:00;2013-04-1420:30:00;2013-04-14-00:00:00
459;422,963;440;2013-04-15-00:00:00;2013-04-1519:15:00;2013-04-15-00:00:00
454;422,963;439;2013-04-1617:15:00;2013-04-1600:15:00;2013-04-16-00:00:00
454;402,426;433;2013-04-1705:15:00;2013-04-1719:45:00;2013-04-17-00:00:00
428;387,023;413;2013-04-1803:45:00;2013-04-1823:15:00;2013-04-18-00:00:00
392;351,084;372;2013-04-19-00:00:00;2013-04-1919:15:00;2013-04-19-00:00:00
372;335,682;359;2013-04-2000:15:00;2013-04-2023:00:00;2013-04-20-00:00:00
336;258,669;297;2013-04-21-00:00:00;2013-04-2119:30:00;2013-04-21-00:00:00
259;202,193;248;2013-04-22-00:00:00;2013-04-2220:30:00;2013-04-22-00:00:00
259;191,925;226;2013-04-2302:45:00;2013-04-2321:00:00;2013-04-23-00:00:00
228;120,047;201;2013-04-2417:15:00;2013-04-2421:15:00;2013-04-24-00:00:00
197;171,388;189;2013-04-25-00:00:00;2013-04-2504:00:00;2013-04-25-00:00:00
192;166,254;182;2013-04-2606:15:00;2013-04-2605:45:00;2013-04-26-00:00:00
187;166,254;183;2013-04-2705:45:00;2013-04-2714:45:00;2013-04-27-00:00:00
197;155,986;183;2013-04-2823:00:00;2013-04-2805:00:00;2013-04-28-00:00:00
202;186,791;198;2013-04-2905:00:00;2013-04-2907:30:00;2013-04-29-00:00:00
289;130,315;241;2013-04-3023:45:00;2013-04-3005:15:00;2013-04-30-00:00:00
382;289,474;340;2013-05-0123:15:00;2013-05-01-00:00:00;2013-05-01-00:00:00
382;351,084;365;2013-05-02-00:00:00;2013-05-0219:15:00;2013-05-02-00:00:00
392;340,816;369;2013-05-0319:45:00;2013-05-0302:45:00;2013-05-03-00:00:00
408;351,084;381;2013-05-0407:30:00;2013-05-0423:45:00;2013-05-04-00:00:00
351;315,145;336;2013-05-05-00:00:00;2013-05-0515:00:00;2013-05-05-00:00:00
325;284,34;307;2013-05-0601:45:00;2013-05-0622:30:00;2013-05-06-00:00:00
284;268,938;279;2013-05-07-00:00:00;2013-05-0705:30:00;2013-05-07-00:00:00
274;253,535;264;2013-05-0808:45:00;2013-05-0808:15:00;2013-05-08-00:00:00
259;222,73;245;2013-05-09-00:00:00;2013-05-0921:30:00;2013-05-09-00:00:00
254;217,596;239;2013-05-1009:45:00;2013-05-1008:45:00;2013-05-10-00:00:00
269;238,133;261;2013-05-1114:30:00;2013-05-1104:45:00;2013-05-11-00:00:00
269;248,401;260;2013-05-1203:00:00;2013-05-1202:15:00;2013-05-12-00:00:00
264;207,328;245;2013-05-1307:30:00;2013-05-1323:45:00;2013-05-13-00:00:00
212;171,388;197;2013-05-1404:15:00;2013-05-1418:45:00;2013-05-14-00:00:00
207;161,12;194;2013-05-1522:00:00;2013-05-1509:00:00;2013-05-15-00:00:00
212;140,583;200;2013-05-1605:30:00;2013-05-1604:45:00;2013-05-16-00:00:00
212;114,913;196;2013-05-1711:00:00;2013-05-1721:15:00;2013-05-17-00:00:00
341;135,449;229;2013-05-1823:45:00;2013-05-18-00:00:00;2013-05-18-00:00:00
688;351,084;588;2013-05-1921:30:00;2013-05-19-00:00:00;2013-05-19-00:00:00
682;510,243;583;2013-05-20-00:00:00;2013-05-2021:45:00;2013-05-20-00:00:00
515;392,158;451;2013-05-21-00:00:00;2013-05-2120:30:00;2013-05-21-00:00:00
392;330,548;357;2013-05-22-00:00:00;2013-05-2216:45:00;2013-05-22-00:00:00
392;320,279;346;2013-05-2322:45:00;2013-05-2305:45:00;2013-05-23-00:00:00
438;392,158;421;2013-05-2413:00:00;2013-05-24-00:00:00;2013-05-24-00:00:00
433;284,34;357;2013-05-2500:15:00;2013-05-2521:45:00;2013-05-25-00:00:00
300;268,938;286;2013-05-26-00:00:00;2013-05-2621:15:00;2013-05-26-00:00:00
279;258,669;270;2013-05-27-00:00:00;2013-05-2703:00:00;2013-05-27-00:00:00
310;258,669;290;2013-05-2818:00:00;2013-05-2807:00:00;2013-05-28-00:00:00
377;310,011;355;2013-05-2914:00:00;2013-05-29-00:00:00;2013-05-29-00:00:00
351;325,413;335;2013-05-30-00:00:00;2013-05-3011:30:00;2013-05-30-00:00:00
474;335,682;397;2013-05-3123:30:00;2013-05-31-00:00:00;2013-05-31-00:00:00
801;474,304;627;2013-06-0120:45:00;2013-06-01-00:00:00;2013-06-01-00:00:00
801;633,463;705;2013-06-02-00:00:00;2013-06-0223:15:00;2013-06-02-00:00:00
633;469,17;555;2013-06-0300:45:00;2013-06-0323:30:00;2013-06-03-00:00:00
469;335,682;399;2013-06-04-00:00:00;2013-06-0423:15:00;2013-06-04-00:00:00
336;258,669;318;2013-06-05-00:00:00;2013-06-0522:00:00;2013-06-05-00:00:00
315;217,596;270;2013-06-06-00:00:00;2013-06-0618:00:00;2013-06-06-00:00:00
254;222,73;235;2013-06-07-00:00:00;2013-06-0719:30:00;2013-06-07-00:00:00
459;202,193;295;2013-06-0823:30:00;2013-06-0806:15:00;2013-06-08-00:00:00
874;433,231;588;2013-06-0923:45:00;2013-06-09-00:00:00;2013-06-09-00:00:00
1731;885,24;1359;2013-06-1022:30:00;2013-06-10-00:00:00;2013-06-10-00:00:00
1731;1082,64;1436;2013-06-11-00:00:00;2013-06-1123:45:00;2013-06-11-00:00:00
1077;772,44;894;2013-06-12-00:00:00;2013-06-1223:30:00;2013-06-12-00:00:00
772;546,183;684;2013-06-13-00:00:00;2013-06-1323:45:00;2013-06-13-00:00:00
546;387,023;445;2013-06-14-00:00:00;2013-06-1418:15:00;2013-06-14-00:00:00
387;335,682;367;2013-06-15-00:00:00;2013-06-1523:45:00;2013-06-15-00:00:00
341;315,145;329;2013-06-1606:45:00;2013-06-1622:30:00;2013-06-16-00:00:00
320;284,34;303;2013-06-1707:15:00;2013-06-1718:30:00;2013-06-17-00:00:00
479;289,474;378;2013-06-1821:30:00;2013-06-1802:30:00;2013-06-18-00:00:00
677;494,841;573;2013-06-1923:30:00;2013-06-19-00:00:00;2013-06-19-00:00:00
789;682,2;758;2013-06-2009:00:00;2013-06-20-00:00:00;2013-06-20-00:00:00
750;494,841;636;2013-06-21-00:00:00;2013-06-2123:15:00;2013-06-21-00:00:00
510;489,707;498;2013-06-2209:00:00;2013-06-22-00:00:00;2013-06-22-00:00:00
490;428,097;455;2013-06-23-00:00:00;2013-06-2314:45:00;2013-06-23-00:00:00
433;299,743;385;2013-06-24-00:00:00;2013-06-2423:15:00;2013-06-24-00:00:00
300;222,73;259;2013-06-25-00:00:00;2013-06-2522:00:00;2013-06-25-00:00:00
223;181,657;207;2013-06-26-00:00:00;2013-06-2611:30:00;2013-06-26-00:00:00
197;161,12;188;2013-06-27-00:00:00;2013-06-2721:15:00;2013-06-27-00:00:00
182;155,986;170;2013-06-28-00:00:00;2013-06-2807:45:00;2013-06-28-00:00:00
171;140,583;163;2013-06-2906:45:00;2013-06-2902:30:00;2013-06-29-00:00:00
197;145,718;178;2013-06-3014:00:00;2013-06-3002:15:00;2013-06-30-00:00:00
207;120,047;171;2013-07-0101:45:00;2013-07-0100:15:00;2013-07-01-00:00:00
161;130,315;148;2013-07-02-00:00:00;2013-07-0221:15:00;2013-07-02-00:00:00
141;94,376;115;2013-07-0303:45:00;2013-07-0320:30:00;2013-07-03-00:00:00
125;58,437;100;2013-07-0407:45:00;2013-07-0400:45:00;2013-07-04-00:00:00
105;89,242;100;2013-07-0500:15:00;2013-07-0520:15:00;2013-07-05-00:00:00
110;48,168;88;2013-07-0612:15:00;2013-07-0610:45:00;2013-07-06-00:00:00
89;68,705;81;2013-07-07-00:00:00;2013-07-0716:00:00;2013-07-07-00:00:00
89;73,839;84;2013-07-0804:00:00;2013-07-0801:45:00;2013-07-08-00:00:00
94;73,839;86;2013-07-0918:30:00;2013-07-0910:30:00;2013-07-09-00:00:00
125;35,86;75;2013-07-1002:00:00;2013-07-1000:30:00;2013-07-10-00:00:00
89;53,303;71;2013-07-1104:00:00;2013-07-1101:15:00;2013-07-11-00:00:00
74;43,034;61;2013-07-1204:30:00;2013-07-1210:15:00;2013-07-12-00:00:00
94;53,303;67;2013-07-1307:45:00;2013-07-1317:15:00;2013-07-13-00:00:00
100;37,9;78;2013-07-1409:00:00;2013-07-1423:45:00;2013-07-14-00:00:00
146;43,034;108;2013-07-1518:30:00;2013-07-15-00:00:00;2013-07-15-00:00:00
110;63,571;94;2013-07-1600:45:00;2013-07-1621:15:00;2013-07-16-00:00:00
115;37,9;93;2013-07-1716:45:00;2013-07-1711:00:00;2013-07-17-00:00:00
115;58,437;90;2013-07-1818:30:00;2013-07-1820:00:00;2013-07-18-00:00:00
89;35,86;63;2013-07-1906:45:00;2013-07-1922:00:00;2013-07-19-00:00:00
74;43,034;59;2013-07-2001:15:00;2013-07-2000:45:00;2013-07-20-00:00:00
100;31,78;69;2013-07-2111:00:00;2013-07-2109:45:00;2013-07-21-00:00:00
89;53,303;81;2013-07-2200:30:00;2013-07-2213:45:00;2013-07-22-00:00:00
79;48,168;67;2013-07-23-00:00:00;2013-07-2320:15:00;2013-07-23-00:00:00
84;33,82;67;2013-07-2405:30:00;2013-07-2404:45:00;2013-07-24-00:00:00
105;32,8;58;2013-07-2523:45:00;2013-07-2518:30:00;2013-07-25-00:00:00
105;31,78;49;2013-07-26-00:00:00;2013-07-2613:30:00;2013-07-26-00:00:00
53;34,84;41;2013-07-2707:45:00;2013-07-2711:45:00;2013-07-27-00:00:00
53;34,84;45;2013-07-2811:15:00;2013-07-2823:45:00;2013-07-28-00:00:00
53;34,84;41;2013-07-2904:45:00;2013-07-2900:15:00;2013-07-29-00:00:00
53;34,84;41;2013-07-3023:15:00;2013-07-3000:30:00;2013-07-30-00:00:00
64;37,9;55;2013-07-3108:45:00;2013-07-3118:45:00;2013-07-31-00:00:00
64;36,88;50;2013-08-0100:45:00;2013-08-0115:30:00;2013-08-01-00:00:00
58;37,9;46;2013-08-0203:45:00;2013-08-02-00:00:00;2013-08-02-00:00:00
58;34,84;45;2013-08-0303:30:00;2013-08-0321:30:00;2013-08-03-00:00:00
69;31,78;57;2013-08-0415:15:00;2013-08-0400:30:00;2013-08-04-00:00:00
130;35,86;59;2013-08-0511:30:00;2013-08-0506:15:00;2013-08-05-00:00:00
64;37,9;58;2013-08-0600:30:00;2013-08-0623:45:00;2013-08-06-00:00:00
64;36,88;53;2013-08-0722:15:00;2013-08-0717:30:00;2013-08-07-00:00:00
69;48,168;58;2013-08-0822:00:00;2013-08-0816:00:00;2013-08-08-00:00:00
64;43,034;57;2013-08-09-00:00:00;2013-08-0920:15:00;2013-08-09-00:00:00
64;34,84;51;2013-08-10-00:00:00;2013-08-1003:30:00;2013-08-10-00:00:00
58;43,034;52;2013-08-1104:45:00;2013-08-1118:30:00;2013-08-11-00:00:00
53;35,86;43;2013-08-1206:15:00;2013-08-1214:15:00;2013-08-12-00:00:00
53;33,82;43;2013-08-1311:00:00;2013-08-1323:45:00;2013-08-13-00:00:00
69;31,78;42;2013-08-14-00:00:00;2013-08-1420:30:00;2013-08-14-00:00:00
48;36,88;43;2013-08-1501:15:00;2013-08-15-00:00:00;2013-08-15-00:00:00
84;29,74;46;2013-08-1605:30:00;2013-08-1603:30:00;2013-08-16-00:00:00
84;58,437;67;2013-08-1713:30:00;2013-08-17-00:00:00;2013-08-17-00:00:00
64;43,034;55;2013-08-18-00:00:00;2013-08-1816:00:00;2013-08-18-00:00:00
64;33,82;43;2013-08-1903:45:00;2013-08-1918:00:00;2013-08-19-00:00:00
48;35,86;39;2013-08-2006:15:00;2013-08-2010:15:00;2013-08-20-00:00:00
43;30,76;37;2013-08-2110:30:00;2013-08-2109:00:00;2013-08-21-00:00:00
48;33,82;39;2013-08-2208:15:00;2013-08-2213:45:00;2013-08-22-00:00:00
48;32,8;38;2013-08-2321:00:00;2013-08-2310:30:00;2013-08-23-00:00:00
69;29,74;37;2013-08-2423:45:00;2013-08-2422:15:00;2013-08-24-00:00:00
69;36,88;49;2013-08-25-00:00:00;2013-08-2510:15:00;2013-08-25-00:00:00
64;34,84;43;2013-08-2600:15:00;2013-08-2611:15:00;2013-08-26-00:00:00
53;35,86;43;2013-08-2700:30:00;2013-08-2713:00:00;2013-08-27-00:00:00
53;35,86;43;2013-08-2804:30:00;2013-08-2811:45:00;2013-08-28-00:00:00
48;31,78;39;2013-08-29-00:00:00;2013-08-2914:15:00;2013-08-29-00:00:00
53;28,72;37;2013-08-3009:00:00;2013-08-3012:45:00;2013-08-30-00:00:00
38;30,76;35;2013-08-31-00:00:00;2013-08-3112:30:00;2013-08-31-00:00:00
43;31,78;36;2013-09-0121:30:00;2013-09-0110:45:00;2013-09-01-00:00:00
48;34,84;40;2013-09-0203:15:00;2013-09-0210:15:00;2013-09-02-00:00:00
115;24,74;42;2013-09-0319:45:00;2013-09-0313:00:00;2013-09-03-00:00:00
84;29,74;43;2013-09-0400:45:00;2013-09-0410:00:00;2013-09-04-00:00:00
69;29,74;41;2013-09-0505:00:00;2013-09-0503:45:00;2013-09-05-00:00:00
74;27,7;46;2013-09-0608:15:00;2013-09-0606:15:00;2013-09-06-00:00:00
84;43,034;65;2013-09-0719:15:00;2013-09-0713:15:00;2013-09-07-00:00:00
84;53,303;69;2013-09-08-00:00:00;2013-09-0810:15:00;2013-09-08-00:00:00
74;48,168;65;2013-09-09-00:00:00;2013-09-0914:30:00;2013-09-09-00:00:00
105;28,72;57;2013-09-1014:30:00;2013-09-1012:00:00;2013-09-10-00:00:00
64;35,86;48;2013-09-1102:45:00;2013-09-1114:00:00;2013-09-11-00:00:00
64;33,82;46;2013-09-1204:00:00;2013-09-1218:00:00;2013-09-12-00:00:00
58;35,86;45;2013-09-1304:15:00;2013-09-1311:15:00;2013-09-13-00:00:00
64;33,82;40;2013-09-1407:00:00;2013-09-1405:45:00;2013-09-14-00:00:00
