day_cos,day_sin,Arroyo,Calatayud,Mendavia,Miranda,castejon,palazuelos,ebro,mansilla,tranquera,yesa,pred
0.9158642882672872,0.401487989205973,40.01,5.31,722.5,419.9,6.07,5.74,497.069,60.079,56.78,376.756,4.0
0.9574851883550393,0.288482432880609,0.9,8.92,196.2,53.8,3.67,1.08,373.078,62.124,49.287,409.178,2.2
0.901501684131884,0.4327755925504312,24.9,1.36,43.1,27.7,1.77,1.74,244.179,15.182,28.835,108.45,0.81
0.9226395488404876,0.3856634062436071,1.75,6.65,40.0,19.7,1.97,0.8,415.472,60.26,71.114,412.983,0.95
0.9905324521322229,0.13727877211326478,1.65,8.06,21.6,12.7,1.78,0.75,414.908,58.707,78.33,330.907,0.99
0.9976303053065857,0.06880242680231986,1.37,8.74,41.9,12.6,1.59,0.76,455.809,62.38,64.837,346.741,0.76
0.9574851883550393,0.288482432880609,1.18,5.59,96.7,28.7,2.36,0.93,475.974,56.529,43.536,386.753,1.07
0.9927487224577402,0.1202080448993527,0.76,3.5,59.5,25.7,1.84,0.8,467.629,39.246,72.03,338.067,1.01
0.9927487224577402,0.1202080448993527,1.18,8.07,88.2,41.9,2.69,0.94,399.259,59.042,73.669,408.978,1.42
0.9821256058680006,0.18822670984324422,1.37,9.42,246.6,100.5,4.54,2.02,410.409,62.731,32.676,380.316,2.7
0.9787400799669153,0.2051044998686192,30.28,8.05,32.5,30.9,1.7,0.69,282.49,34.556,62.853,130.355,0.82
0.9574851883550393,0.288482432880609,1.39,5.64,258.0,137.9,3.1,2.66,350.836,18.948,64.35,190.144,1.64
0.9998518392091162,0.017213356155834685,1.09,5.53,19.1,9.8,1.62,1.2,261.426,31.964,46.258,360.065,0.68
0.9998518392091162,0.017213356155834685,24.9,6.85,35.5,26.0,1.92,1.86,508.641,56.075,59.214,318.068,0.78
0.9523775757303975,0.304921224656289,0.96,5.07,44.1,14.8,1.95,1.4,310.649,19.515,44.236,144.121,1.18
0.9976303053065857,0.06880242680231986,1.46,1.95,62.9,31.3,2.26,0.8,524.581,62.567,70.759,410.776,1.24
0.9413173175128471,0.3375228995941133,1.1,8.22,118.6,184.3,2.89,3.73,296.914,34.241,66.16,186.626,1.67
0.9291414114031743,0.36972454289067314,8.01,9.28,151.2,63.9,2.77,1.43,517.211,51.35,72.592,310.895,1.57
0.9976303053065857,0.06880242680231986,1.37,7.55,423.4,217.8,5.0,3.83,259.587,30.36,40.243,81.862,2.86
0.9852201067560606,0.1712931441814776,1.09,3.95,35.7,13.7,2.74,1.28,249.571,27.789,49.204,402.244,1.38
1.0,0.0,19.76,5.75,20.3,20.2,1.45,1.55,210.395,19.23,21.129,247.654,0.59
0.9976303053065857,0.06880242680231986,1.18,17.21,78.2,26.7,2.69,0.98,435.433,61.429,78.225,408.181,1.51
0.9574851883550393,0.288482432880609,1.39,7.82,118.9,42.6,2.26,1.16,512.922,48.41,71.979,308.477,1.23
0.9750645322571948,0.2219215130041655,0.69,4.83,124.2,64.1,3.03,2.29,335.836,18.578,49.538,166.102,1.86
0.9291414114031743,0.36972454289067314,1.11,9.06,232.8,157.1,4.52,2.78,442.954,59.446,59.214,407.584,2.54
0.9821256058680006,0.18822670984324422,0.76,5.39,156.2,64.9,2.61,1.45,364.001,19.242,55.562,187.21,1.62
0.9668478136052775,0.255353295116187,5.31,5.92,34.1,11.8,1.72,0.8,463.478,46.641,31.926,295.644,0.81
0.9523775757303975,0.304921224656289,14.53,6.67,15.6,15.8,1.45,1.41,228.744,22.878,27.833,286.686,0.6
0.9711000518829505,0.2386727660059501,5.92,5.56,72.1,23.0,2.85,1.39,521.508,58.93,60.148,342.384,1.44
0.9668478136052775,0.255353295116187,15.48,6.81,84.1,27.2,1.86,0.74,472.987,57.731,64.934,376.196,0.9
0.9976303053065857,0.06880242680231986,10.97,12.32,223.6,82.9,4.12,1.82,514.759,60.602,74.234,368.062,2.44
0.9994074007397048,0.03442161162274574,14.98,3.38,27.2,18.2,1.59,0.81,325.659,21.082,35.499,190.853,0.84
0.9158642882672872,0.401487989205973,1.23,12.19,63.6,32.9,1.99,2.02,211.233,28.504,39.362,76.293,1.18
0.9905324521322229,0.13727877211326478,1.37,6.6,179.9,89.9,4.38,1.97,422.837,62.825,74.029,416.21,2.26
0.9226395488404876,0.3856634062436071,1.28,7.12,34.2,22.6,1.76,0.91,417.167,57.908,78.746,347.617,0.88
0.9750645322571948,0.2219215130041655,6.52,5.81,69.0,23.0,2.72,1.56,521.508,58.975,60.007,339.099,1.36
0.9976303053065857,0.06880242680231986,1.28,4.91,51.2,25.4,1.91,0.92,413.218,59.559,77.497,368.428,0.92
0.9623090774541486,0.2719581575341055,8.16,2.96,32.1,14.0,1.88,1.36,412.656,27.595,33.47,133.218,0.93
0.9353679493131483,0.35367612217637157,1.0,5.4,137.6,104.8,3.25,1.31,299.835,61.475,44.354,405.006,1.92
1.0,0.0,1.11,2.62,123.2,41.2,3.12,1.02,303.748,43.866,26.731,367.329,1.7
0.886070621534138,0.4635502709028509,40.23,10.94,64.0,47.7,1.43,0.81,389.345,48.722,52.998,284.096,0.7
0.9291414114031743,0.36972454289067314,8.16,2.56,39.6,22.4,1.75,1.44,417.167,30.86,45.498,178.112,0.92
0.9574851883550393,0.288482432880609,1.1,7.54,206.1,73.9,3.31,1.87,476.572,65.838,73.104,408.58,1.83
0.9905324521322229,0.13727877211326478,30.28,7.96,34.5,29.7,1.69,0.71,293.038,35.816,63.865,143.921,0.8
0.9821256058680006,0.18822670984324422,1.22,5.67,41.3,11.2,1.93,0.83,289.664,17.515,58.751,187.677,0.96
0.869589389346611,0.4937755501599772,1.09,6.31,29.9,17.0,2.09,1.43,274.922,31.559,60.665,168.729,1.1
1.0,0.0,30.33,7.16,39.2,30.0,1.91,1.94,434.281,46.622,41.625,228.054,0.84
0.9962981749346078,0.08596479873744647,1.46,3.83,104.2,43.4,2.42,0.86,523.351,59.852,67.595,380.128,1.14
0.8779600847008882,0.47873384011578846,1.19,4.11,154.0,89.4,3.49,2.13,312.136,44.785,51.916,281.522,1.83
0.9469877530760753,0.3212696616923644,19.9,1.97,30.6,22.1,1.49,1.2,283.919,21.442,41.024,96.215,0.8
0.9852201067560606,0.1712931441814776,32.87,9.41,46.9,34.7,1.59,2.06,372.005,53.822,42.88,281.673,0.65
0.9998518392091162,0.017213356155834685,34.77,7.71,39.7,32.2,1.6,0.72,320.12,53.509,59.961,211.833,0.8
0.901501684131884,0.4327755925504312,3.08,5.95,159.9,67.9,2.81,1.81,268.836,62.287,41.7,407.783,1.68
0.8779600847008882,0.47873384011578846,7.11,10.63,59.5,27.3,1.77,0.77,528.272,63.225,80.103,401.065,0.88
0.9158642882672872,0.401487989205973,5.91,3.78,31.3,11.1,1.37,0.6,253.648,11.491,45.777,69.348,0.79
0.9880226656636976,0.15430882066428114,30.04,8.83,31.3,28.1,1.4,0.73,415.472,53.592,66.11,268.156,0.66
0.9994074007397048,0.03442161162274574,1.1,5.2,355.3,163.3,4.2,3.37,264.194,56.334,36.932,391.734,2.9
0.9976303053065857,0.06880242680231986,1.09,2.06,56.1,18.0,2.27,1.44,147.611,4.98,17.959,99.685,1.05
0.901501684131884,0.4327755925504312,4.03,4.49,32.2,10.9,1.65,0.84,331.239,9.955,47.187,113.121,0.86
0.9413173175128471,0.3375228995941133,39.87,12.15,61.0,47.6,1.47,0.83,417.167,52.309,59.029,318.562,0.73
0.9353679493131483,0.35367612217637157,1.18,6.5,230.0,68.4,4.31,1.58,421.7,60.192,39.289,386.562,2.51
0.9291414114031743,0.36972454289067314,1.18,7.69,54.6,14.4,1.93,0.8,475.376,55.559,41.7,374.521,0.91
0.9998518392091162,0.017213356155834685,1.0,5.39,127.2,51.0,2.36,1.12,418.864,65.328,59.075,414.392,1.3
0.9946708199115211,0.10310169744743485,1.46,5.9,1153.3,430.4,7.1,5.87,290.626,56.964,37.885,395.018,5.13
0.9880226656636976,0.15430882066428114,1.3,7.68,265.2,105.8,3.95,2.31,504.979,63.96,54.626,395.794,2.63
0.9852201067560606,0.1712931441814776,10.32,4.3,49.0,15.5,2.04,0.78,441.793,36.643,27.383,212.715,1.0
0.9353679493131483,0.35367612217637157,1.09,2.16,120.7,54.8,3.08,2.04,182.838,10.338,19.698,139.347,1.56
0.9821256058680006,0.18822670984324422,1.09,2.92,239.7,146.1,3.48,2.72,246.419,30.535,25.08,307.352,1.84
0.9623090774541486,0.2719581575341055,1.45,5.63,106.6,36.1,2.14,0.95,475.974,56.746,43.808,388.854,0.97
0.9413173175128471,0.3375228995941133,1.07,4.26,35.8,12.5,1.78,0.73,346.15,9.366,51.187,192.274,0.91
0.9821256058680006,0.18822670984324422,6.2,6.39,17.1,10.2,1.47,1.11,212.493,31.245,44.315,71.284,0.84
0.9927487224577402,0.1202080448993527,24.9,7.49,34.4,26.0,1.81,1.85,494.643,54.306,54.981,296.738,0.65
0.9226395488404876,0.3856634062436071,1.18,11.87,42.6,16.4,1.73,1.65,209.559,28.434,39.325,76.083,1.04
0.9226395488404876,0.3856634062436071,1.28,7.12,34.2,22.6,1.76,0.91,417.167,57.908,78.746,347.617,0.88
0.9994074007397048,0.03442161162274574,1.13,11.75,30.1,12.8,1.87,0.75,484.976,60.877,81.2,410.776,0.95
0.9711000518829505,0.2386727660059501,1.09,4.99,40.1,28.0,1.94,0.87,386.612,54.158,50.591,280.166,1.06
0.9787400799669153,0.2051044998686192,30.15,10.26,52.4,31.1,1.61,0.75,459.932,44.619,61.421,315.446,0.76
0.9353679493131483,0.35367612217637157,30.04,7.42,38.9,30.0,1.79,0.57,436.586,51.431,77.029,312.84,0.79
0.886070621534138,0.4635502709028509,1.09,7.16,20.8,10.3,1.77,0.84,281.539,32.479,63.382,192.63,0.92
0.9711000518829505,0.2386727660059501,35.33,7.75,31.4,39.6,1.74,0.72,373.078,40.902,49.916,192.512,0.76
0.9523775757303975,0.304921224656289,1.18,5.76,112.6,56.2,2.67,0.93,362.94,58.595,39.764,389.045,1.72
1.0,0.0,1.13,14.07,164.5,80.9,2.97,1.7,343.558,56.768,72.49,357.369,1.96
0.886070621534138,0.4635502709028509,11.73,6.9,64.3,57.3,2.18,0.99,253.648,31.201,60.383,102.311,1.09
0.9998518392091162,0.017213356155834685,1.18,4.14,36.0,10.1,1.94,0.82,189.553,15.452,16.855,301.617,1.01
0.9574851883550393,0.288482432880609,14.48,5.35,16.6,15.2,1.46,1.45,229.614,23.141,28.438,289.907,0.63
0.9821256058680006,0.18822670984324422,9.47,2.67,36.4,11.5,1.45,1.35,181.666,17.667,14.247,67.313,0.84
0.9291414114031743,0.36972454289067314,1.18,2.96,415.0,171.0,5.39,2.85,295.943,40.867,26.146,358.625,3.31
0.9905324521322229,0.13727877211326478,14.46,5.14,25.5,20.8,1.57,0.78,313.13,12.533,57.829,181.995,0.86
0.9413173175128471,0.3375228995941133,8.1,1.2,38.1,14.6,1.77,1.45,418.298,31.514,45.26,181.536,0.92
0.9880226656636976,0.15430882066428114,1.18,4.74,15.8,9.8,1.5,1.08,261.886,31.23,44.119,354.333,0.61
0.9291414114031743,0.36972454289067314,1.1,5.9,241.6,84.5,3.42,2.04,240.168,57.952,33.904,395.018,2.05
0.9623090774541486,0.2719581575341055,1.28,5.44,40.8,20.9,1.84,0.92,416.602,58.64,78.746,355.938,0.92
0.9088176373395029,0.4171936026123168,1.63,4.41,261.6,152.5,4.99,3.35,304.239,37.037,51.229,244.064,2.74
0.9413173175128471,0.3375228995941133,1.19,7.09,245.6,67.2,4.59,1.72,420.564,59.875,38.962,384.851,2.77
0.9574851883550393,0.288482432880609,1.18,4.48,24.0,10.7,1.74,1.26,261.426,32.13,50.253,388.28,0.79
1.0,0.0,1.28,9.1,38.2,18.3,1.9,0.92,418.864,57.292,79.112,348.847,1.03
0.9787400799669153,0.2051044998686192,1.36,8.53,232.1,95.3,4.29,2.01,413.218,62.943,32.808,380.316,2.44
0.9962981749346078,0.08596479873744647,1.28,5.53,39.7,15.0,1.92,1.38,525.811,59.965,61.754,345.866,0.79
0.9927487224577402,0.1202080448993527,30.28,7.97,34.6,29.8,1.71,0.72,295.458,36.172,64.156,147.152,0.82
0.9088176373395029,0.4171936026123168,13.07,8.27,74.1,36.6,1.95,0.87,528.272,61.129,80.207,416.21,0.91
0.9962981749346078,0.08596479873744647,1.18,5.89,350.7,169.9,4.94,2.94,389.893,58.997,55.876,394.243,2.85
0.9994074007397048,0.03442161162274574,1.28,8.13,40.2,23.2,1.81,0.74,402.033,40.051,73.823,401.065,0.94
0.869589389346611,0.4937755501599772,1.37,8.45,103.9,59.0,2.43,1.79,369.328,26.2,71.571,389.429,1.32
0.9353679493131483,0.35367612217637157,40.05,11.71,62.3,48.2,1.44,0.84,413.218,51.818,58.197,314.141,0.71
0.9821256058680006,0.18822670984324422,3.51,6.22,77.9,22.3,2.62,1.73,521.508,58.684,59.727,335.668,1.32
0.893918596519257,0.4482293417404106,1.46,5.7,375.9,153.5,5.52,2.78,476.572,58.506,52.347,390.772,3.79
0.9088176373395029,0.4171936026123168,1.46,4.34,111.7,42.3,2.81,0.99,420.564,40.814,73.258,213.852,1.49
0.9291414114031743,0.36972454289067314,1.37,5.08,34.0,14.6,1.46,1.36,478.968,61.152,81.356,349.728,0.69
0.9852201067560606,0.1712931441814776,1.84,4.75,60.4,28.6,2.55,1.02,398.705,58.085,59.68,380.316,1.3
0.9927487224577402,0.1202080448993527,14.33,4.76,25.6,18.6,1.52,0.78,314.622,12.605,57.646,183.723,0.82
0.9226395488404876,0.3856634062436071,1.37,11.12,53.6,19.3,1.86,0.73,469.412,60.511,78.694,390.388,1.05
0.9291414114031743,0.36972454289067314,1.38,6.93,59.1,37.1,2.63,0.97,302.768,38.771,65.914,300.194,1.37
0.9998518392091162,0.017213356155834685,0.98,15.19,282.8,90.5,4.67,2.37,344.076,60.17,43.73,388.663,4.23
0.9353679493131483,0.35367612217637157,1.09,5.08,77.8,19.8,2.48,0.85,471.794,63.414,50.38,423.753,1.16
0.9158642882672872,0.401487989205973,1.18,6.92,53.8,33.6,2.55,0.97,303.748,39.195,66.11,303.997,1.32
0.9905324521322229,0.13727877211326478,25.43,9.61,44.9,29.4,1.69,0.7,401.478,41.498,63.962,347.267,0.78
0.9905324521322229,0.13727877211326478,1.18,2.98,54.1,22.2,2.3,1.44,260.965,31.754,52.304,401.458,1.09
0.9574851883550393,0.288482432880609,39.84,10.51,64.2,48.8,1.41,0.95,427.398,53.718,61.137,330.231,0.72
0.9905324521322229,0.13727877211326478,28.11,11.96,194.0,83.7,3.93,1.99,519.052,59.671,74.544,370.451,2.29
0.9574851883550393,0.288482432880609,1.18,5.33,100.8,39.6,3.08,1.82,240.612,23.749,46.58,395.794,1.64
1.0,0.0,1.1,7.35,401.1,265.2,4.52,4.26,447.027,59.356,68.943,411.177,2.49
0.9226395488404876,0.3856634062436071,1.28,6.18,43.9,24.7,1.91,0.79,293.521,18.103,60.665,192.868,0.93
0.9994074007397048,0.03442161162274574,40.12,11.39,67.7,49.4,1.48,0.81,371.469,45.641,49.454,265.971,0.71
0.9353679493131483,0.35367612217637157,9.63,3.61,23.5,16.2,1.46,0.86,310.649,22.369,37.989,211.33,0.79
0.9469877530760753,0.3212696616923644,1.28,6.78,26.6,13.8,1.76,0.75,420.564,59.266,79.633,349.904,0.91
0.9946708199115211,0.10310169744743485,1.01,5.17,224.2,100.2,3.52,2.25,256.382,28.391,36.226,146.746,1.99
0.9994074007397048,0.03442161162274574,25.46,5.19,30.1,26.6,1.64,0.71,382.257,29.345,35.02,247.654,0.8
0.9750645322571948,0.2219215130041655,1.18,10.46,39.9,13.8,2.2,0.68,485.579,59.042,81.304,407.982,1.09
0.9750645322571948,0.2219215130041655,4.01,7.41,32.0,38.8,2.18,1.77,251.832,30.097,60.43,127.527,1.07
0.9469877530760753,0.3212696616923644,0.9,5.12,207.5,209.9,3.52,3.31,281.302,29.809,35.499,263.104,2.13
0.9852201067560606,0.1712931441814776,1.38,5.04,739.8,273.5,6.23,4.47,331.239,59.897,28.927,393.856,4.23
0.8779600847008882,0.47873384011578846,1.21,4.76,450.1,180.9,5.85,3.67,290.626,59.401,27.503,393.663,3.9
0.9523775757303975,0.304921224656289,32.53,6.95,47.9,32.7,1.81,0.81,345.112,42.672,68.793,214.486,0.83
0.893918596519257,0.4482293417404106,1.23,10.51,37.9,17.9,1.91,0.75,484.374,61.66,81.565,420.885,0.92
0.9523775757303975,0.304921224656289,1.22,25.21,282.7,182.1,4.43,3.87,333.279,57.139,69.83,378.626,3.03
0.9994074007397048,0.03442161162274574,19.74,6.13,208.7,131.0,3.67,2.51,514.147,59.784,66.16,380.88,2.18
0.9750645322571948,0.2219215130041655,30.28,6.61,14.4,26.5,1.67,0.77,470.603,51.859,64.447,287.297,0.8
0.901501684131884,0.4327755925504312,35.53,5.88,60.8,36.6,1.83,0.77,437.741,39.161,47.39,286.839,0.77
0.886070621534138,0.4635502709028509,1.28,13.32,242.8,110.2,3.93,2.63,372.541,61.613,42.421,399.497,2.65
0.9623090774541486,0.2719581575341055,1.84,7.42,44.8,18.7,2.1,0.8,413.218,60.465,69.597,404.808,1.06
0.9291414114031743,0.36972454289067314,1.22,14.52,235.6,88.9,3.97,1.96,336.348,58.04,71.063,353.622,2.73
0.9946708199115211,0.10310169744743485,3.02,6.48,19.2,10.4,1.55,1.14,214.178,32.434,44.668,78.551,0.86
0.9574851883550393,0.288482432880609,1.18,4.49,36.5,10.2,1.66,1.28,194.768,17.044,18.904,331.076,0.84
0.9226395488404876,0.3856634062436071,0.7,5.53,66.7,28.6,2.04,0.85,457.574,35.015,69.446,310.734,1.19
0.9998518392091162,0.017213356155834685,14.98,3.3,43.6,24.5,1.64,1.51,421.132,37.4,35.259,206.836,0.8
0.9962981749346078,0.08596479873744647,9.76,4.03,19.1,19.5,1.51,1.43,243.732,25.678,34.004,321.036,0.65
0.998666816288476,0.051619667223253764,1.18,18.66,86.9,21.1,2.84,0.98,434.857,61.359,78.017,406.988,1.59
0.9574851883550393,0.288482432880609,1.13,6.83,336.3,192.4,3.94,3.39,487.99,39.81,65.178,289.138,2.24
0.9353679493131483,0.35367612217637157,1.18,14.17,171.6,36.1,3.71,0.99,430.833,62.077,76.458,410.376,2.04
0.9088176373395029,0.4171936026123168,9.63,3.28,19.4,12.3,1.68,1.34,202.1,9.619,32.056,86.977,0.84
0.9880226656636976,0.15430882066428114,29.22,11.51,248.3,185.4,4.19,3.58,517.825,59.333,74.647,369.53,2.42
0.9976303053065857,0.06880242680231986,44.93,6.03,370.4,158.7,5.03,3.12,493.431,51.981,59.587,215.883,3.07
0.9976303053065857,0.06880242680231986,1.7,9.37,120.3,45.7,2.32,0.75,479.568,66.301,81.565,434.547,1.4
0.9469877530760753,0.3212696616923644,1.11,9.89,78.0,23.6,2.0,1.8,294.005,46.47,65.865,245.855,1.28
0.9353679493131483,0.35367612217637157,1.18,4.38,144.9,105.8,3.43,2.87,292.072,33.261,50.549,206.217,1.8
0.9852201067560606,0.1712931441814776,31.03,8.07,37.4,32.6,1.67,0.75,382.8,59.83,70.253,279.414,0.86
0.9998518392091162,0.017213356155834685,1.09,3.99,44.2,33.1,2.59,1.64,298.373,25.135,42.041,176.189,1.25
0.9962981749346078,0.08596479873744647,1.24,5.49,294.5,193.3,3.62,3.52,455.221,28.533,61.896,236.579,1.96
0.9574851883550393,0.288482432880609,20.5,2.36,12.2,19.7,1.72,1.58,244.626,26.079,44.983,66.664,0.83
0.9523775757303975,0.304921224656289,1.1,26.12,336.6,74.0,5.08,1.47,429.114,61.752,75.68,404.61,3.14
0.9711000518829505,0.2386727660059501,34.12,11.57,48.8,51.4,1.36,0.64,247.768,46.946,64.35,234.832,0.7
0.9994074007397048,0.03442161162274574,24.77,7.54,29.7,25.9,1.52,0.66,313.627,28.293,41.174,125.197,0.94
0.9787400799669153,0.2051044998686192,1.18,10.6,44.2,15.9,2.0,0.68,485.579,59.109,81.304,408.38,1.0
0.9711000518829505,0.2386727660059501,1.28,1.5,80.9,32.1,1.97,0.81,445.279,60.056,75.629,350.08,0.9
0.9623090774541486,0.2719581575341055,1.18,7.05,41.2,11.0,2.07,0.82,531.351,62.567,67.943,397.545,0.92
0.9226395488404876,0.3856634062436071,1.18,7.97,226.3,135.7,4.45,2.47,444.697,59.762,59.447,403.82,2.5
0.9158642882672872,0.401487989205973,8.48,2.34,30.3,12.3,1.77,0.78,429.114,32.723,29.951,179.477,0.85
0.9668478136052775,0.255353295116187,1.37,4.67,680.3,267.1,6.15,4.5,350.314,59.154,29.514,390.004,3.93
0.869589389346611,0.4937755501599772,1.46,5.04,275.4,333.8,3.79,5.34,416.602,55.367,52.955,296.738,2.2
0.9927487224577402,0.1202080448993527,1.0,5.2,231.7,105.3,3.87,2.31,257.753,28.944,36.365,149.911,2.19
0.9413173175128471,0.3375228995941133,25.31,8.53,37.0,25.4,1.41,0.64,251.379,37.251,14.63,160.065,0.67
0.9226395488404876,0.3856634062436071,1.18,5.58,75.6,36.6,2.41,0.95,360.293,51.879,47.268,258.342,1.38
0.9413173175128471,0.3375228995941133,1.23,4.83,206.0,114.1,3.43,2.44,505.589,61.59,64.885,390.388,1.79
0.9998518392091162,0.017213356155834685,1.37,8.37,262.3,144.2,4.01,2.86,423.406,49.252,75.422,407.385,2.16
0.9226395488404876,0.3856634062436071,1.13,2.05,10.9,6.0,1.63,1.09,140.039,4.926,16.855,107.767,0.69
0.9226395488404876,0.3856634062436071,1.51,5.3,121.9,156.8,3.07,3.24,440.634,37.086,56.962,160.171,1.56
0.9158642882672872,0.401487989205973,1.41,7.13,129.3,63.3,3.14,1.3,327.177,13.86,66.505,250.858,1.69
0.998666816288476,0.051619667223253764,5.1,7.3,38.3,12.8,1.74,0.79,471.198,51.371,37.172,336.181,0.72
0.9469877530760753,0.3212696616923644,25.37,8.87,37.0,26.3,1.43,0.64,253.648,37.648,15.257,162.744,0.7
0.9291414114031743,0.36972454289067314,39.84,6.23,65.0,60.8,1.81,0.92,346.669,27.112,33.904,199.354,0.77
0.8779600847008882,0.47873384011578846,35.71,7.5,59.5,37.4,1.77,0.76,427.97,37.914,45.817,276.123,0.71
0.886070621534138,0.4635502709028509,1.1,10.6,175.1,99.0,3.29,2.8,225.278,28.589,39.618,78.693,1.72
0.9852201067560606,0.1712931441814776,1.05,2.92,159.3,125.4,3.16,2.36,243.732,30.316,24.966,307.673,1.66
0.869589389346611,0.4937755501599772,1.85,19.6,87.1,31.9,2.61,0.81,408.168,59.762,65.081,401.851,1.38
0.9668478136052775,0.255353295116187,20.04,1.87,17.4,20.9,1.45,1.28,263.27,29.259,40.912,358.985,0.55
0.9994074007397048,0.03442161162274574,1.28,8.86,51.4,22.1,1.94,0.91,419.43,57.468,79.268,354.155,1.03
0.9158642882672872,0.401487989205973,4.17,3.85,34.4,13.5,1.66,0.59,289.664,23.141,31.571,89.332,1.22
0.9927487224577402,0.1202080448993527,1.37,6.31,194.1,144.7,3.16,3.25,417.167,60.991,46.258,405.006,2.05
0.9413173175128471,0.3375228995941133,1.1,9.36,187.6,84.6,4.03,1.93,475.376,59.176,73.926,397.155,2.28
0.9469877530760753,0.3212696616923644,19.88,5.23,18.8,18.6,1.51,1.54,173.184,13.114,11.802,192.63,0.62
0.9994074007397048,0.03442161162274574,0.9,5.52,117.7,58.7,2.46,0.97,365.595,57.775,42.651,345.691,1.54
0.9711000518829505,0.2386727660059501,1.04,7.29,70.6,88.1,2.3,2.81,252.739,30.024,60.43,129.314,1.16
0.8779600847008882,0.47873384011578846,1.34,4.41,293.1,164.4,4.49,2.94,379.006,60.056,31.506,388.663,2.54
0.9353679493131483,0.35367612217637157,24.9,8.33,35.8,31.1,1.61,0.75,477.171,46.413,53.962,379.189,0.8
0.9413173175128471,0.3375228995941133,7.33,6.41,9.4,10.0,1.75,0.77,509.863,57.336,74.802,341.69,0.73
0.9623090774541486,0.2719581575341055,1.18,2.18,188.1,67.1,3.66,1.5,212.073,21.166,22.371,244.889,1.95
0.9469877530760753,0.3212696616923644,1.18,4.84,75.1,24.8,2.94,1.7,241.947,24.236,46.822,393.856,1.55
0.9976303053065857,0.06880242680231986,25.54,8.18,44.5,29.9,1.81,0.68,492.826,55.86,44.236,350.786,0.8
0.9946708199115211,0.10310169744743485,1.4,6.82,82.7,29.8,2.6,0.88,464.662,60.465,78.017,409.577,1.32
0.9226395488404876,0.3856634062436071,18.81,8.88,43.4,31.1,1.6,0.64,390.99,49.272,58.473,228.581,0.67
0.9623090774541486,0.2719581575341055,0.9,5.2,242.2,89.6,3.57,2.14,315.619,58.217,40.169,394.243,2.21
0.9574851883550393,0.288482432880609,1.19,8.13,135.5,57.7,3.28,1.47,471.794,58.975,72.95,401.654,1.88
0.9469877530760753,0.3212696616923644,24.88,8.03,38.6,28.7,1.54,0.69,459.342,57.996,77.029,317.411,0.72
0.9623090774541486,0.2719581575341055,1.39,7.05,109.2,43.9,2.35,1.16,511.698,48.294,71.877,307.994,1.28
0.8779600847008882,0.47873384011578846,1.28,6.25,81.7,22.4,2.1,0.73,471.794,61.152,79.268,389.62,1.04
0.9905324521322229,0.13727877211326478,10.86,6.22,300.0,147.4,4.46,3.08,491.011,55.025,60.477,234.832,2.42
0.9927487224577402,0.1202080448993527,14.64,6.35,45.4,24.7,1.9,0.74,532.583,61.383,53.655,399.693,0.94
0.9523775757303975,0.304921224656289,28.04,8.17,34.3,28.6,1.74,0.68,268.836,32.861,61.421,112.422,0.94
0.9226395488404876,0.3856634062436071,8.19,9.21,42.5,11.9,1.76,0.7,441.213,42.189,46.378,253.243,0.83
0.9976303053065857,0.06880242680231986,12.06,3.43,28.9,16.2,1.5,0.71,375.767,21.708,39.691,139.741,0.68
0.893918596519257,0.4482293417404106,1.1,8.18,89.7,52.7,2.27,1.01,306.205,34.872,66.11,205.722,1.35
0.9750645322571948,0.2219215130041655,1.37,7.26,64.6,33.9,2.36,0.93,400.923,59.559,74.389,405.6,1.18
0.9226395488404876,0.3856634062436071,1.09,2.25,86.7,44.3,2.53,1.01,184.801,10.622,19.899,141.524,1.28
0.9927487224577402,0.1202080448993527,38.78,6.62,46.8,39.5,1.73,0.93,377.385,46.413,71.724,251.418,0.73
0.9821256058680006,0.18822670984324422,1.18,3.92,19.1,10.0,1.74,1.13,198.01,10.146,38.276,254.794,0.88
0.9711000518829505,0.2386727660059501,7.0,12.49,128.6,36.0,2.73,1.0,520.894,60.9,80.834,364.774,1.61
0.9711000518829505,0.2386727660059501,4.15,4.14,46.7,27.2,2.42,1.72,384.432,33.85,41.361,307.513,1.28
0.9962981749346078,0.08596479873744647,1.14,7.35,183.0,105.0,3.39,2.45,455.221,59.807,70.101,401.065,1.91
0.869589389346611,0.4937755501599772,19.88,7.82,29.6,22.0,1.48,0.75,362.409,30.199,55.652,272.12,0.7
0.9998518392091162,0.017213356155834685,1.18,5.63,1319.7,632.3,7.2,6.06,440.634,58.306,53.26,314.793,3.98
0.9353679493131483,0.35367612217637157,6.52,3.7,26.1,13.3,1.35,0.6,290.145,24.043,30.898,93.365,0.81
0.9905324521322229,0.13727877211326478,13.31,7.02,45.2,19.1,1.8,0.74,533.815,56.291,66.16,405.006,0.77
0.998666816288476,0.051619667223253764,1.17,10.42,253.2,197.7,3.31,3.29,280.59,32.555,66.16,186.976,1.96
0.9353679493131483,0.35367612217637157,24.85,9.76,42.2,30.8,1.54,0.69,455.221,57.665,75.991,312.191,0.73
0.8779600847008882,0.47873384011578846,19.71,9.79,93.5,40.0,2.12,0.85,523.351,59.965,79.685,409.377,1.03
0.8779600847008882,0.47873384011578846,14.59,11.32,141.0,56.2,2.83,1.68,515.372,61.544,78.642,400.869,1.54
