Acumulado;Fechaacumulado;fecha
21,878;1998-09-3008:00:00;1998-09-30-00:00:00
21,744;1998-10-0108:00:00;1998-10-01-00:00:00
21,587;1998-10-0208:00:00;1998-10-02-00:00:00
21,406;1998-10-0308:00:00;1998-10-03-00:00:00
21,225;1998-10-0408:00:00;1998-10-04-00:00:00
21,058;1998-10-0508:00:00;1998-10-05-00:00:00
20,951;1998-10-0608:00:00;1998-10-06-00:00:00
20,856;1998-10-0708:00:00;1998-10-07-00:00:00
20,737;1998-10-0808:00:00;1998-10-08-00:00:00
20,761;1998-10-0908:00:00;1998-10-09-00:00:00
20,939;1998-10-1008:00:00;1998-10-10-00:00:00
20,998;1998-10-1108:00:00;1998-10-11-00:00:00
21,01;1998-10-1208:00:00;1998-10-12-00:00:00
21,01;1998-10-1308:00:00;1998-10-13-00:00:00
20,998;1998-10-1408:00:00;1998-10-14-00:00:00
20,951;1998-10-1508:00:00;1998-10-15-00:00:00
20,891;1998-10-1608:00:00;1998-10-16-00:00:00
20,82;1998-10-1708:00:00;1998-10-17-00:00:00
20,737;1998-10-1808:00:00;1998-10-18-00:00:00
20,654;1998-10-1908:00:00;1998-10-19-00:00:00
20,584;1998-10-2008:00:00;1998-10-20-00:00:00
20,501;1998-10-2108:00:00;1998-10-21-00:00:00
20,407;1998-10-2208:00:00;1998-10-22-00:00:00
20,314;1998-10-2308:00:00;1998-10-23-00:00:00
20,22;1998-10-2408:00:00;1998-10-24-00:00:00
20,115;1998-10-2508:00:00;1998-10-25-00:00:00
20,046;1998-10-2608:00:00;1998-10-26-00:00:00
19,976;1998-10-2708:00:00;1998-10-27-00:00:00
19,895;1998-10-2808:00:00;1998-10-28-00:00:00
19,814;1998-10-2908:00:00;1998-10-29-00:00:00
19,722;1998-10-3008:00:00;1998-10-30-00:00:00
19,618;1998-10-3108:00:00;1998-10-31-00:00:00
19,527;1998-11-0108:00:00;1998-11-01-00:00:00
19,424;1998-11-0208:00:00;1998-11-02-00:00:00
19,458;1998-11-0308:00:00;1998-11-03-00:00:00
19,595;1998-11-0408:00:00;1998-11-04-00:00:00
19,849;1998-11-0508:00:00;1998-11-05-00:00:00
19,964;1998-11-0608:00:00;1998-11-06-00:00:00
20,011;1998-11-0708:00:00;1998-11-07-00:00:00
20,034;1998-11-0808:00:00;1998-11-08-00:00:00
20,034;1998-11-0908:00:00;1998-11-09-00:00:00
20,022;1998-11-1008:00:00;1998-11-10-00:00:00
19,976;1998-11-1108:00:00;1998-11-11-00:00:00
19,93;1998-11-1208:00:00;1998-11-12-00:00:00
19,883;1998-11-1308:00:00;1998-11-13-00:00:00
19,814;1998-11-1408:00:00;1998-11-14-00:00:00
19,756;1998-11-1508:00:00;1998-11-15-00:00:00
19,676;1998-11-1608:00:00;1998-11-16-00:00:00
19,595;1998-11-1708:00:00;1998-11-17-00:00:00
19,515;1998-11-1808:00:00;1998-11-18-00:00:00
19,424;1998-11-1908:00:00;1998-11-19-00:00:00
19,355;1998-11-2008:00:00;1998-11-20-00:00:00
19,276;1998-11-2108:00:00;1998-11-21-00:00:00
19,196;1998-11-2208:00:00;1998-11-22-00:00:00
19,128;1998-11-2308:00:00;1998-11-23-00:00:00
19,049;1998-11-2408:00:00;1998-11-24-00:00:00
18,97;1998-11-2508:00:00;1998-11-25-00:00:00
18,903;1998-11-2608:00:00;1998-11-26-00:00:00
18,835;1998-11-2708:00:00;1998-11-27-00:00:00
18,768;1998-11-2808:00:00;1998-11-28-00:00:00
18,69;1998-11-2908:00:00;1998-11-29-00:00:00
18,645;1998-11-3008:00:00;1998-11-30-00:00:00
18,601;1998-12-0108:00:00;1998-12-01-00:00:00
18,545;1998-12-0208:00:00;1998-12-02-00:00:00
18,489;1998-12-0308:00:00;1998-12-03-00:00:00
18,423;1998-12-0408:00:00;1998-12-04-00:00:00
18,356;1998-12-0508:00:00;1998-12-05-00:00:00
18,301;1998-12-0608:00:00;1998-12-06-00:00:00
18,235;1998-12-0708:00:00;1998-12-07-00:00:00
18,18;1998-12-0808:00:00;1998-12-08-00:00:00
18,125;1998-12-0908:00:00;1998-12-09-00:00:00
18,092;1998-12-1008:00:00;1998-12-10-00:00:00
18,147;1998-12-1108:00:00;1998-12-11-00:00:00
18,401;1998-12-1208:00:00;1998-12-12-00:00:00
18,578;1998-12-1308:00:00;1998-12-13-00:00:00
18,723;1998-12-1408:00:00;1998-12-14-00:00:00
18,824;1998-12-1508:00:00;1998-12-15-00:00:00
18,903;1998-12-1608:00:00;1998-12-16-00:00:00
18,959;1998-12-1708:00:00;1998-12-17-00:00:00
18,993;1998-12-1808:00:00;1998-12-18-00:00:00
19,015;1998-12-1908:00:00;1998-12-19-00:00:00
19,027;1998-12-2008:00:00;1998-12-20-00:00:00
19,027;1998-12-2108:00:00;1998-12-21-00:00:00
19,015;1998-12-2208:00:00;1998-12-22-00:00:00
18,993;1998-12-2308:00:00;1998-12-23-00:00:00
18,982;1998-12-2408:00:00;1998-12-24-00:00:00
18,959;1998-12-2508:00:00;1998-12-25-00:00:00
18,925;1998-12-2608:00:00;1998-12-26-00:00:00
18,892;1998-12-2708:00:00;1998-12-27-00:00:00
18,847;1998-12-2808:00:00;1998-12-28-00:00:00
18,802;1998-12-2908:00:00;1998-12-29-00:00:00
18,779;1998-12-3008:00:00;1998-12-30-00:00:00
18,892;1998-12-3108:00:00;1998-12-31-00:00:00
18,959;1999-01-0108:00:00;1999-01-01-00:00:00
19,015;1999-01-0208:00:00;1999-01-02-00:00:00
19,049;1999-01-0308:00:00;1999-01-03-00:00:00
19,049;1999-01-0408:00:00;1999-01-04-00:00:00
19,061;1999-01-0508:00:00;1999-01-05-00:00:00
19,072;1999-01-0608:00:00;1999-01-06-00:00:00
19,061;1999-01-0708:00:00;1999-01-07-00:00:00
19,061;1999-01-0808:00:00;1999-01-08-00:00:00
19,027;1999-01-0908:00:00;1999-01-09-00:00:00
19,117;1999-01-1008:00:00;1999-01-10-00:00:00
19,242;1999-01-1108:00:00;1999-01-11-00:00:00
19,276;1999-01-1208:00:00;1999-01-12-00:00:00
19,31;1999-01-1308:00:00;1999-01-13-00:00:00
19,355;1999-01-1408:00:00;1999-01-14-00:00:00
19,401;1999-01-1508:00:00;1999-01-15-00:00:00
19,492;1999-01-1608:00:00;1999-01-16-00:00:00
19,676;1999-01-1708:00:00;1999-01-17-00:00:00
20,092;1999-01-1808:00:00;1999-01-18-00:00:00
20,36;1999-01-1908:00:00;1999-01-19-00:00:00
20,572;1999-01-2008:00:00;1999-01-20-00:00:00
20,773;1999-01-2108:00:00;1999-01-21-00:00:00
20,975;1999-01-2208:00:00;1999-01-22-00:00:00
21,142;1999-01-2308:00:00;1999-01-23-00:00:00
21,285;1999-01-2408:00:00;1999-01-24-00:00:00
21,406;1999-01-2508:00:00;1999-01-25-00:00:00
21,526;1999-01-2608:00:00;1999-01-26-00:00:00
21,659;1999-01-2708:00:00;1999-01-27-00:00:00
21,854;1999-01-2808:00:00;1999-01-28-00:00:00
22,123;1999-01-2908:00:00;1999-01-29-00:00:00
22,393;1999-01-3008:00:00;1999-01-30-00:00:00
22,678;1999-01-3108:00:00;1999-01-31-00:00:00
22,678;1999-02-0108:00:00;1999-02-01-00:00:00
23,053;1999-02-0208:00:00;1999-02-02-00:00:00
23,191;1999-02-0308:00:00;1999-02-03-00:00:00
23,292;1999-02-0408:00:00;1999-02-04-00:00:00
23,38;1999-02-0508:00:00;1999-02-05-00:00:00
23,444;1999-02-0608:00:00;1999-02-06-00:00:00
23,507;1999-02-0708:00:00;1999-02-07-00:00:00
23,558;1999-02-0808:00:00;1999-02-08-00:00:00
23,596;1999-02-0908:00:00;1999-02-09-00:00:00
23,685;1999-02-1008:00:00;1999-02-10-00:00:00
23,774;1999-02-1108:00:00;1999-02-11-00:00:00
23,838;1999-02-1208:00:00;1999-02-12-00:00:00
23,889;1999-02-1308:00:00;1999-02-13-00:00:00
23,94;1999-02-1408:00:00;1999-02-14-00:00:00
23,979;1999-02-1508:00:00;1999-02-15-00:00:00
24,043;1999-02-1608:00:00;1999-02-16-00:00:00
24,081;1999-02-1708:00:00;1999-02-17-00:00:00
24,159;1999-02-1808:00:00;1999-02-18-00:00:00
24,249;1999-02-1908:00:00;1999-02-19-00:00:00
24,378;1999-02-2008:00:00;1999-02-20-00:00:00
24,508;1999-02-2108:00:00;1999-02-21-00:00:00
24,69;1999-02-2208:00:00;1999-02-22-00:00:00
24,938;1999-02-2308:00:00;1999-02-23-00:00:00
25,188;1999-02-2408:00:00;1999-02-24-00:00:00
25,465;1999-02-2508:00:00;1999-02-25-00:00:00
25,838;1999-02-2608:00:00;1999-02-26-00:00:00
26,227;1999-02-2708:00:00;1999-02-27-00:00:00
26,701;1999-02-2808:00:00;1999-02-28-00:00:00
27,998;1999-03-0308:00:00;1999-03-03-00:00:00
28,406;1999-03-0408:00:00;1999-03-04-00:00:00
28,788;1999-03-0508:00:00;1999-03-05-00:00:00
29,115;1999-03-0608:00:00;1999-03-06-00:00:00
29,431;1999-03-0708:00:00;1999-03-07-00:00:00
29,719;1999-03-0808:00:00;1999-03-08-00:00:00
30,009;1999-03-0908:00:00;1999-03-09-00:00:00
30,316;1999-03-1008:00:00;1999-03-10-00:00:00
30,624;1999-03-1108:00:00;1999-03-11-00:00:00
30,978;1999-03-1208:00:00;1999-03-12-00:00:00
31,409;1999-03-1308:00:00;1999-03-13-00:00:00
31,829;1999-03-1408:00:00;1999-03-14-00:00:00
32,206;1999-03-1508:00:00;1999-03-15-00:00:00
32,601;1999-03-1608:00:00;1999-03-16-00:00:00
32,999;1999-03-1708:00:00;1999-03-17-00:00:00
33,4;1999-03-1808:00:00;1999-03-18-00:00:00
33,772;1999-03-1908:00:00;1999-03-19-00:00:00
34,116;1999-03-2008:00:00;1999-03-20-00:00:00
34,43;1999-03-2108:00:00;1999-03-21-00:00:00
34,73;1999-03-2208:00:00;1999-03-22-00:00:00
35,015;1999-03-2308:00:00;1999-03-23-00:00:00
35,27;1999-03-2408:00:00;1999-03-24-00:00:00
35,543;1999-03-2508:00:00;1999-03-25-00:00:00
35,848;1999-03-2608:00:00;1999-03-26-00:00:00
36,123;1999-03-2708:00:00;1999-03-27-00:00:00
36,366;1999-03-2808:00:00;1999-03-28-00:00:00
36,627;1999-03-2908:00:00;1999-03-29-00:00:00
36,889;1999-03-3008:00:00;1999-03-30-00:00:00
37,168;1999-03-3108:00:00;1999-03-31-00:00:00
37,449;1999-04-0108:00:00;1999-04-01-00:00:00
37,731;1999-04-0208:00:00;1999-04-02-00:00:00
38,015;1999-04-0308:00:00;1999-04-03-00:00:00
38,299;1999-04-0408:00:00;1999-04-04-00:00:00
38,619;1999-04-0508:00:00;1999-04-05-00:00:00
38,923;1999-04-0608:00:00;1999-04-06-00:00:00
39,246;1999-04-0708:00:00;1999-04-07-00:00:00
39,536;1999-04-0808:00:00;1999-04-08-00:00:00
39,81;1999-04-0908:00:00;1999-04-09-00:00:00
40,051;1999-04-1008:00:00;1999-04-10-00:00:00
40,293;1999-04-1108:00:00;1999-04-11-00:00:00
40,501;1999-04-1208:00:00;1999-04-12-00:00:00
40,71;1999-04-1308:00:00;1999-04-13-00:00:00
40,902;1999-04-1408:00:00;1999-04-14-00:00:00
41,094;1999-04-1508:00:00;1999-04-15-00:00:00
41,305;1999-04-1608:00:00;1999-04-16-00:00:00
41,516;1999-04-1708:00:00;1999-04-17-00:00:00
41,675;1999-04-1808:00:00;1999-04-18-00:00:00
41,852;1999-04-1908:00:00;1999-04-19-00:00:00
42,029;1999-04-2008:00:00;1999-04-20-00:00:00
42,278;1999-04-2108:00:00;1999-04-21-00:00:00
42,69;1999-04-2208:00:00;1999-04-22-00:00:00
43,23;1999-04-2308:00:00;1999-04-23-00:00:00
43,884;1999-04-2408:00:00;1999-04-24-00:00:00
44,453;1999-04-2508:00:00;1999-04-25-00:00:00
45,026;1999-04-2608:00:00;1999-04-26-00:00:00
45,585;1999-04-2708:00:00;1999-04-27-00:00:00
46,149;1999-04-2808:00:00;1999-04-28-00:00:00
46,717;1999-04-2908:00:00;1999-04-29-00:00:00
47,213;1999-04-3008:00:00;1999-04-30-00:00:00
47,713;1999-05-0108:00:00;1999-05-01-00:00:00
50,204;1999-05-0708:00:00;1999-05-07-00:00:00
50,644;1999-05-0808:00:00;1999-05-08-00:00:00
51,007;1999-05-0908:00:00;1999-05-09-00:00:00
51,35;1999-05-1008:00:00;1999-05-10-00:00:00
51,675;1999-05-1108:00:00;1999-05-11-00:00:00
51,961;1999-05-1208:00:00;1999-05-12-00:00:00
52,206;1999-05-1308:00:00;1999-05-13-00:00:00
52,453;1999-05-1408:00:00;1999-05-14-00:00:00
52,721;1999-05-1508:00:00;1999-05-15-00:00:00
52,948;1999-05-1608:00:00;1999-05-16-00:00:00
53,197;1999-05-1708:00:00;1999-05-17-00:00:00
53,426;1999-05-1808:00:00;1999-05-18-00:00:00
53,76;1999-05-1908:00:00;1999-05-19-00:00:00
54,137;1999-05-2008:00:00;1999-05-20-00:00:00
54,517;1999-05-2108:00:00;1999-05-21-00:00:00
54,855;1999-05-2208:00:00;1999-05-22-00:00:00
55,153;1999-05-2308:00:00;1999-05-23-00:00:00
55,431;1999-05-2408:00:00;1999-05-24-00:00:00
55,688;1999-05-2508:00:00;1999-05-25-00:00:00
55,924;1999-05-2608:00:00;1999-05-26-00:00:00
56,14;1999-05-2708:00:00;1999-05-27-00:00:00
56,334;1999-05-2808:00:00;1999-05-28-00:00:00
56,507;1999-05-2908:00:00;1999-05-29-00:00:00
56,681;1999-05-3008:00:00;1999-05-30-00:00:00
56,725;1999-05-3108:00:00;1999-05-31-00:00:00
56,725;1999-06-0108:00:00;1999-06-01-00:00:00
56,855;1999-06-0208:00:00;1999-06-02-00:00:00
56,877;1999-06-0308:00:00;1999-06-03-00:00:00
56,855;1999-06-0408:00:00;1999-06-04-00:00:00
56,855;1999-06-0508:00:00;1999-06-05-00:00:00
56,833;1999-06-0608:00:00;1999-06-06-00:00:00
56,79;1999-06-0708:00:00;1999-06-07-00:00:00
56,725;1999-06-0808:00:00;1999-06-08-00:00:00
56,616;1999-06-0908:00:00;1999-06-09-00:00:00
56,529;1999-06-1008:00:00;1999-06-10-00:00:00
56,442;1999-06-1108:00:00;1999-06-11-00:00:00
56,291;1999-06-1208:00:00;1999-06-12-00:00:00
56,183;1999-06-1308:00:00;1999-06-13-00:00:00
56,032;1999-06-1408:00:00;1999-06-14-00:00:00
55,86;1999-06-1508:00:00;1999-06-15-00:00:00
55,645;1999-06-1608:00:00;1999-06-16-00:00:00
55,367;1999-06-1708:00:00;1999-06-17-00:00:00
55,153;1999-06-1808:00:00;1999-06-18-00:00:00
54,962;1999-06-1908:00:00;1999-06-19-00:00:00
54,749;1999-06-2008:00:00;1999-06-20-00:00:00
54,517;1999-06-2108:00:00;1999-06-21-00:00:00
54,306;1999-06-2208:00:00;1999-06-22-00:00:00
54,074;1999-06-2308:00:00;1999-06-23-00:00:00
53,885;1999-06-2408:00:00;1999-06-24-00:00:00
53,655;1999-06-2508:00:00;1999-06-25-00:00:00
53,426;1999-06-2608:00:00;1999-06-26-00:00:00
53,176;1999-06-2708:00:00;1999-06-27-00:00:00
52,927;1999-06-2808:00:00;1999-06-28-00:00:00
52,679;1999-06-2908:00:00;1999-06-29-00:00:00
52,453;1999-06-3008:00:00;1999-06-30-00:00:00
52,206;1999-07-0108:00:00;1999-07-01-00:00:00
51,899;1999-07-0208:00:00;1999-07-02-00:00:00
51,513;1999-07-0308:00:00;1999-07-03-00:00:00
51,067;1999-07-0408:00:00;1999-07-04-00:00:00
50,664;1999-07-0508:00:00;1999-07-05-00:00:00
50,244;1999-07-0608:00:00;1999-07-06-00:00:00
49,826;1999-07-0708:00:00;1999-07-07-00:00:00
49,43;1999-07-0808:00:00;1999-07-08-00:00:00
49,016;1999-07-0908:00:00;1999-07-09-00:00:00
48,625;1999-07-1008:00:00;1999-07-10-00:00:00
48,216;1999-07-1108:00:00;1999-07-11-00:00:00
47,848;1999-07-1208:00:00;1999-07-12-00:00:00
47,616;1999-07-1308:00:00;1999-07-13-00:00:00
47,309;1999-07-1408:00:00;1999-07-14-00:00:00
46,984;1999-07-1508:00:00;1999-07-15-00:00:00
46,66;1999-07-1608:00:00;1999-07-16-00:00:00
46,338;1999-07-1708:00:00;1999-07-17-00:00:00
45,998;1999-07-1808:00:00;1999-07-18-00:00:00
45,66;1999-07-1908:00:00;1999-07-19-00:00:00
45,305;1999-07-2008:00:00;1999-07-20-00:00:00
44,915;1999-07-2108:00:00;1999-07-21-00:00:00
44,471;1999-07-2208:00:00;1999-07-22-00:00:00
44,049;1999-07-2308:00:00;1999-07-23-00:00:00
43,629;1999-07-2408:00:00;1999-07-24-00:00:00
43,194;1999-07-2508:00:00;1999-07-25-00:00:00
42,762;1999-07-2608:00:00;1999-07-26-00:00:00
42,528;1999-07-2708:00:00;1999-07-27-00:00:00
42,26;1999-07-2808:00:00;1999-07-28-00:00:00
41,976;1999-07-2908:00:00;1999-07-29-00:00:00
41,728;1999-07-3008:00:00;1999-07-30-00:00:00
41,622;1999-07-3108:00:00;1999-07-31-00:00:00
41,498;1999-08-0108:00:00;1999-08-01-00:00:00
41,287;1999-08-0208:00:00;1999-08-02-00:00:00
41,076;1999-08-0308:00:00;1999-08-03-00:00:00
40,849;1999-08-0408:00:00;1999-08-04-00:00:00
40,64;1999-08-0508:00:00;1999-08-05-00:00:00
40,397;1999-08-0608:00:00;1999-08-06-00:00:00
40,172;1999-08-0708:00:00;1999-08-07-00:00:00
39,965;1999-08-0808:00:00;1999-08-08-00:00:00
39,741;1999-08-0908:00:00;1999-08-09-00:00:00
39,519;1999-08-1008:00:00;1999-08-10-00:00:00
39,28;1999-08-1108:00:00;1999-08-11-00:00:00
38,974;1999-08-1208:00:00;1999-08-12-00:00:00
38,619;1999-08-1308:00:00;1999-08-13-00:00:00
38,215;1999-08-1408:00:00;1999-08-14-00:00:00
37,798;1999-08-1508:00:00;1999-08-15-00:00:00
36,971;1999-08-1708:00:00;1999-08-17-00:00:00
36,562;1999-08-1808:00:00;1999-08-18-00:00:00
36,139;1999-08-1908:00:00;1999-08-19-00:00:00
35,719;1999-08-2008:00:00;1999-08-20-00:00:00
35,302;1999-08-2108:00:00;1999-08-21-00:00:00
34,888;1999-08-2208:00:00;1999-08-22-00:00:00
34,477;1999-08-2308:00:00;1999-08-23-00:00:00
34,038;1999-08-2408:00:00;1999-08-24-00:00:00
33,617;1999-08-2508:00:00;1999-08-25-00:00:00
33,199;1999-08-2608:00:00;1999-08-26-00:00:00
32,785;1999-08-2708:00:00;1999-08-27-00:00:00
32,388;1999-08-2808:00:00;1999-08-28-00:00:00
31,979;1999-08-2908:00:00;1999-08-29-00:00:00
31,574;1999-08-3008:00:00;1999-08-30-00:00:00
31,156;1999-08-3108:00:00;1999-08-31-00:00:00
30,752;1999-09-0108:00:00;1999-09-01-00:00:00
30,428;1999-09-0208:00:00;1999-09-02-00:00:00
30,049;1999-09-0308:00:00;1999-09-03-00:00:00
29,698;1999-09-0408:00:00;1999-09-04-00:00:00
29,362;1999-09-0508:00:00;1999-09-05-00:00:00
29,025;1999-09-0608:00:00;1999-09-06-00:00:00
28,113;1999-09-0808:00:00;1999-09-08-00:00:00
27,681;1999-09-0908:00:00;1999-09-09-00:00:00
27,187;1999-09-1008:00:00;1999-09-10-00:00:00
27,259;1999-09-1108:00:00;1999-09-11-00:00:00
26,929;1999-09-1208:00:00;1999-09-12-00:00:00
26,609;1999-09-1308:00:00;1999-09-13-00:00:00
26,295;1999-09-1408:00:00;1999-09-14-00:00:00
25,975;1999-09-1508:00:00;1999-09-15-00:00:00
25,651;1999-09-1608:00:00;1999-09-16-00:00:00
25,399;1999-09-1708:00:00;1999-09-17-00:00:00
25,148;1999-09-1808:00:00;1999-09-18-00:00:00
24,912;1999-09-1908:00:00;1999-09-19-00:00:00
24,716;1999-09-2008:00:00;1999-09-20-00:00:00
24,495;1999-09-2108:00:00;1999-09-21-00:00:00
24,316;1999-09-2208:00:00;1999-09-22-00:00:00
24,135;1999-09-2308:00:00;1999-09-23-00:00:00
23,956;1999-09-2408:00:00;1999-09-24-00:00:00
23,761;1999-09-2508:00:00;1999-09-25-00:00:00
23,57;1999-09-2608:00:00;1999-09-26-00:00:00
23,37;1999-09-2708:00:00;1999-09-27-00:00:00
23,16;1999-09-2808:00:00;1999-09-28-00:00:00
22,949;1999-09-2908:00:00;1999-09-29-00:00:00
22,734;1999-09-3008:00:00;1999-09-30-00:00:00
22,579;1999-10-0108:00:00;1999-10-01-00:00:00
22,445;1999-10-0208:00:00;1999-10-02-00:00:00
22,297;1999-10-0308:00:00;1999-10-03-00:00:00
22,147;1999-10-0408:00:00;1999-10-04-00:00:00
21,994;1999-10-0508:00:00;1999-10-05-00:00:00
21,842;1999-10-0608:00:00;1999-10-06-00:00:00
21,696;1999-10-0708:00:00;1999-10-07-00:00:00
21,538;1999-10-0808:00:00;1999-10-08-00:00:00
21,376;1999-10-0908:00:00;1999-10-09-00:00:00
21,225;1999-10-1008:00:00;1999-10-10-00:00:00
21,07;1999-10-1108:00:00;1999-10-11-00:00:00
20,917;1999-10-1208:00:00;1999-10-12-00:00:00
20,785;1999-10-1308:00:00;1999-10-13-00:00:00
20,66;1999-10-1408:00:00;1999-10-14-00:00:00
20,525;1999-10-1508:00:00;1999-10-15-00:00:00
20,384;1999-10-1608:00:00;1999-10-16-00:00:00
20,246;1999-10-1708:00:00;1999-10-17-00:00:00
20,115;1999-10-1808:00:00;1999-10-18-00:00:00
19,976;1999-10-1908:00:00;1999-10-19-00:00:00
19,849;1999-10-2008:00:00;1999-10-20-00:00:00
20,086;1999-10-2108:00:00;1999-10-21-00:00:00
20,182;1999-10-2208:00:00;1999-10-22-00:00:00
21,526;1999-10-2308:00:00;1999-10-23-00:00:00
23,028;1999-10-2408:00:00;1999-10-24-00:00:00
24,735;1999-10-2508:00:00;1999-10-25-00:00:00
25,379;1999-10-2608:00:00;1999-10-26-00:00:00
25,841;1999-10-2708:00:00;1999-10-27-00:00:00
26,356;1999-10-2808:00:00;1999-10-28-00:00:00
26,763;1999-10-2908:00:00;1999-10-29-00:00:00
27,064;1999-10-3008:00:00;1999-10-30-00:00:00
27,307;1999-10-3108:00:00;1999-10-31-00:00:00
27,525;1999-11-0108:00:00;1999-11-01-00:00:00
27,685;1999-11-0208:00:00;1999-11-02-00:00:00
27,859;1999-11-0308:00:00;1999-11-03-00:00:00
27,984;1999-11-0408:00:00;1999-11-04-00:00:00
28,124;1999-11-0508:00:00;1999-11-05-00:00:00
28,237;1999-11-0608:00:00;1999-11-06-00:00:00
28,335;1999-11-0708:00:00;1999-11-07-00:00:00
28,406;1999-11-0808:00:00;1999-11-08-00:00:00
28,462;1999-11-0908:00:00;1999-11-09-00:00:00
28,504;1999-11-1008:00:00;1999-11-10-00:00:00
28,547;1999-11-1108:00:00;1999-11-11-00:00:00
28,568;1999-11-1208:00:00;1999-11-12-00:00:00
28,589;1999-11-1308:00:00;1999-11-13-00:00:00
28,632;1999-11-1408:00:00;1999-11-14-00:00:00
28,702;1999-11-1508:00:00;1999-11-15-00:00:00
28,987;1999-11-1608:00:00;1999-11-16-00:00:00
29,158;1999-11-1708:00:00;1999-11-17-00:00:00
29,427;1999-11-1808:00:00;1999-11-18-00:00:00
29,809;1999-11-1908:00:00;1999-11-19-00:00:00
30,418;1999-11-2008:00:00;1999-11-20-00:00:00
30,897;1999-11-2108:00:00;1999-11-21-00:00:00
31,282;1999-11-2208:00:00;1999-11-22-00:00:00
31,607;1999-11-2308:00:00;1999-11-23-00:00:00
31,942;1999-11-2408:00:00;1999-11-24-00:00:00
32,292;1999-11-2508:00:00;1999-11-25-00:00:00
32,632;1999-11-2608:00:00;1999-11-26-00:00:00
32,938;1999-11-2708:00:00;1999-11-27-00:00:00
33,23;1999-11-2808:00:00;1999-11-28-00:00:00
33,508;1999-11-2908:00:00;1999-11-29-00:00:00
33,772;1999-11-3008:00:00;1999-11-30-00:00:00
34,038;1999-12-0108:00:00;1999-12-01-00:00:00
34,288;1999-12-0208:00:00;1999-12-02-00:00:00
34,54;1999-12-0308:00:00;1999-12-03-00:00:00
34,777;1999-12-0408:00:00;1999-12-04-00:00:00
35,015;1999-12-0508:00:00;1999-12-05-00:00:00
35,254;1999-12-0608:00:00;1999-12-06-00:00:00
35,478;1999-12-0708:00:00;1999-12-07-00:00:00
35,698;1999-12-0808:00:00;1999-12-08-00:00:00
35,913;1999-12-0908:00:00;1999-12-09-00:00:00
36,136;1999-12-1008:00:00;1999-12-10-00:00:00
36,334;1999-12-1108:00:00;1999-12-11-00:00:00
36,524;1999-12-1208:00:00;1999-12-12-00:00:00
37,012;1999-12-1308:00:00;1999-12-13-00:00:00
37,482;1999-12-1408:00:00;1999-12-14-00:00:00
42,041;1999-12-1508:00:00;1999-12-15-00:00:00
44,831;1999-12-1608:00:00;1999-12-16-00:00:00
46,338;1999-12-1708:00:00;1999-12-17-00:00:00
47,06;1999-12-1808:00:00;1999-12-18-00:00:00
47,52;1999-12-1908:00:00;1999-12-19-00:00:00
48,022;1999-12-2008:00:00;1999-12-20-00:00:00
48,508;1999-12-2108:00:00;1999-12-21-00:00:00
48,879;1999-12-2208:00:00;1999-12-22-00:00:00
49,154;1999-12-2308:00:00;1999-12-23-00:00:00
49,41;1999-12-2408:00:00;1999-12-24-00:00:00
49,707;1999-12-2508:00:00;1999-12-25-00:00:00
50,404;1999-12-2608:00:00;1999-12-26-00:00:00
52,824;1999-12-2708:00:00;1999-12-27-00:00:00
55,946;1999-12-2808:00:00;1999-12-28-00:00:00
57,139;1999-12-2908:00:00;1999-12-29-00:00:00
57,709;1999-12-3008:00:00;1999-12-30-00:00:00
57,775;1999-12-3108:00:00;1999-12-31-00:00:00
57,775;2000-01-0108:00:00;2000-01-01-00:00:00
57,775;2000-01-0208:00:00;2000-01-02-00:00:00
57,753;2000-01-0308:00:00;2000-01-03-00:00:00
57,665;2000-01-0408:00:00;2000-01-04-00:00:00
57,533;2000-01-0508:00:00;2000-01-05-00:00:00
57,446;2000-01-0608:00:00;2000-01-06-00:00:00
57,314;2000-01-0708:00:00;2000-01-07-00:00:00
57,183;2000-01-0808:00:00;2000-01-08-00:00:00
57,03;2000-01-0908:00:00;2000-01-09-00:00:00
56,877;2000-01-1008:00:00;2000-01-10-00:00:00
56,703;2000-01-1108:00:00;2000-01-11-00:00:00
56,486;2000-01-1208:00:00;2000-01-12-00:00:00
56,442;2000-01-1308:00:00;2000-01-13-00:00:00
56,464;2000-01-1408:00:00;2000-01-14-00:00:00
56,507;2000-01-1508:00:00;2000-01-15-00:00:00
56,507;2000-01-1608:00:00;2000-01-16-00:00:00
56,507;2000-01-1708:00:00;2000-01-17-00:00:00
56,486;2000-01-1808:00:00;2000-01-18-00:00:00
56,442;2000-01-1908:00:00;2000-01-19-00:00:00
56,421;2000-01-2008:00:00;2000-01-20-00:00:00
56,356;2000-01-2108:00:00;2000-01-21-00:00:00
56,313;2000-01-2208:00:00;2000-01-22-00:00:00
56,248;2000-01-2308:00:00;2000-01-23-00:00:00
56,161;2000-01-2408:00:00;2000-01-24-00:00:00
56,118;2000-01-2508:00:00;2000-01-25-00:00:00
56,032;2000-01-2608:00:00;2000-01-26-00:00:00
55,946;2000-01-2708:00:00;2000-01-27-00:00:00
55,946;2000-01-2808:00:00;2000-01-28-00:00:00
55,946;2000-01-2908:00:00;2000-01-29-00:00:00
55,935;2000-01-3008:00:00;2000-01-30-00:00:00
55,924;2000-01-3108:00:00;2000-01-31-00:00:00
55,924;2000-02-0108:00:00;2000-02-01-00:00:00
56,215;2000-02-0208:00:00;2000-02-02-00:00:00
