day_cos,day_sin,Arroyo,Calatayud,Mendavia,Miranda,castejon,palazuelos,ebro,mansilla,tranquera,yesa,caudal_arroyo,caudal_calatayud,caudal_mendavia,caudal_miranda,caudal_castejon,caudal_palazuelos,pred
0.7498264012045686,0.6616346182422783,35.28,10.55,612.1,258.5,5.71,4.01,521.508,59.988,74.802,373.593,35.28,10.55,612.1,258.5,1219.0,202.02,3.44
0.7266075247685656,0.687052767223667,1.46,4.84,484.3,197.5,5.86,3.95,338.915,58.997,29.297,379.376,1.46,4.84,484.3,197.5,1212.0,198.98,3.86
0.373719714790469,0.9275416835791966,1.37,10.58,290.8,117.9,4.97,2.31,408.727,62.684,32.545,382.578,1.37,10.58,290.8,117.9,812.0,61.92,3.11
0.869589389346611,0.4937755501599772,23.18,5.86,357.0,162.1,5.29,3.26,492.826,40.414,58.427,174.278,23.18,5.86,357.0,162.1,979.0,136.93,3.09
0.6901733882429719,0.7236440382959124,6.24,5.42,806.4,661.3,5.73,7.57,474.778,59.875,55.562,366.415,6.24,5.42,806.4,661.3,1201.0,590.99,3.25
0.935367949313148,-0.353676122176372,1.43,7.69,743.6,856.2,6.17,9.22,296.428,35.494,40.8,114.086,1.43,7.69,743.6,856.2,1356.0,792.14,3.59
0.886070621534138,0.4635502709028509,35.95,9.82,764.2,365.4,6.18,4.72,520.279,60.534,73.36,381.257,35.95,9.82,764.2,365.4,1464.0,272.06,3.61
0.6254105729852463,0.7802958510707755,1.37,4.38,311.4,144.6,5.0,3.3,363.47,59.604,30.233,376.942,1.37,4.38,311.4,144.6,823.0,140.37,3.03
0.7611042586607746,0.6486295610349815,1.38,5.04,739.8,273.5,6.23,4.47,331.239,59.897,28.927,393.856,1.38,5.04,739.8,273.5,1393.0,246.8,4.23
0.5123714121284237,0.8587639582758029,1.42,5.23,899.9,632.4,5.52,6.8,378.465,57.93,54.937,383.145,1.42,5.23,899.9,632.4,1091.0,501.02,3.18
0.9469877530760752,-0.3212696616923651,1.37,7.69,1059.6,311.3,7.62,4.75,307.684,38.484,40.949,181.765,1.37,7.69,1059.6,311.3,2487.0,277.11,4.79
0.702527474169157,0.7116566222817747,40.19,10.04,317.3,148.6,5.03,2.87,519.052,59.965,75.318,377.503,40.19,10.04,317.3,148.6,908.0,104.31,3.52
0.3576982388331257,0.9338372288229252,1.51,5.54,522.2,423.3,5.39,5.59,411.532,58.863,56.871,392.312,1.51,5.54,522.2,423.3,1031.0,363.22,3.04
