day_cos,day_sin,aforo_Arroyo,aforo_Calatayud,aforo_Aragon,aforo_Mendavia,aforo_Miranda,aforo_castejon,aforo_palazuelos,embalse_ebro,embalse_mansilla,embalse_tranquera,embalse_yesa,precipitacion_arce,precipitacion_calatayud,precipitacion_anguiamo,precipitacion_caparroso,precipitacion_leza,precipitacion_onsella,precipitacion_sobron,precipitacion_soto,caudal_arroyo,caudal_aragon,caudal_calatayud,caudal_mendavia,caudal_miranda,caudal_castejon,caudal_palazuelos,pred
0.7383263540031063,-0.6744436188329457,6.79,4.12,0.22,14.6,11.2,1.72,1.33,282.966,25.878,40.243,142.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.79,7.3,4.12,14.6,11.2,47.0,11.92,0.83
0.9711000518829505,0.2386727660059501,0.69,5.24,0.78,109.1,57.2,2.3,1.21,366.127,19.31,55.966,189.437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,32.47,5.24,109.1,57.2,180.0,8.26,1.45
-0.012910296075009042,0.9999166586547379,0.73,4.56,0.46,86.7,30.0,2.27,0.95,464.07,37.449,71.114,326.698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,11.51,4.56,86.7,30.0,174.0,3.41,1.24
0.9523775757303975,0.304921224656289,1.1,5.28,1.0,185.7,175.0,2.83,3.59,377.385,19.676,56.78,194.777,0.0,1.5,12.7,6.2,3.8,0.0,18.6,0.0,1.1,52.44,5.28,185.7,175.0,284.0,170.51,2.14
-0.8475409228928309,0.5307300481619337,1.0,7.13,0.45,219.2,93.8,2.82,1.95,417.732,65.279,58.381,413.586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.38,7.13,219.2,93.8,276.0,38.48,1.53
-0.9970011699250151,-0.07738647923346277,25.21,10.06,0.37,51.5,33.8,1.73,0.74,476.572,47.347,65.276,342.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.21,12.88,10.06,51.5,33.8,69.0,1.14,0.78
-0.1500553983446526,0.9886775902323405,1.28,5.85,0.32,79.0,27.3,2.22,0.81,465.848,60.831,78.225,408.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,4.88,5.85,79.0,27.3,139.0,1.76,1.04
0.7146733860429609,0.6994583270516471,1.03,2.93,0.37,380.7,179.7,4.6,3.01,250.474,31.379,25.28,309.12,0.0,0.4,0.2,0.0,0.2,0.4,0.0,0.01,1.03,12.72,2.93,380.7,179.7,690.0,115.89,2.25
-0.09882013873287143,0.9951053111006976,1.29,4.24,0.4,23.9,19.1,1.9,0.79,496.463,62.008,71.724,250.019,0.2,5.6,2.2,0.0,1.6,6.2,0.3,2.5,1.29,13.96,4.24,23.9,19.1,64.0,1.57,0.93
-0.300819807635668,-0.9536809966304455,14.88,6.25,0.41,27.9,21.4,1.59,0.78,343.041,23.418,53.699,235.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,14.88,14.87,6.25,27.9,21.4,56.0,1.48,0.79
0.9711000518829505,-0.23867276600594997,1.04,7.08,1.03,153.9,85.9,4.0,1.92,297.4,36.578,65.129,260.343,0.2,0.4,1.2,0.4,0.8,2.6,0.2,0.08,1.04,55.78,7.08,153.9,85.9,485.0,36.13,2.02
0.9986668162884759,-0.05161966722325418,1.18,5.79,0.34,52.3,18.9,2.05,0.83,281.539,16.383,56.372,169.61,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.18,9.22,5.79,52.3,18.9,105.0,1.92,0.92
-0.5049610547215204,0.8631421280499114,1.37,6.66,0.24,59.6,16.8,1.88,0.74,472.987,61.221,79.581,388.089,0.2,6.0,0.2,0.2,0.0,0.2,2.0,3.2,1.37,2.84,6.66,59.6,16.8,88.0,1.18,0.92
0.9880226656636976,0.15430882066428114,0.99,5.04,0.34,48.1,29.7,2.14,0.89,383.344,53.969,49.706,278.964,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.99,12.7,5.04,48.1,29.7,137.0,2.43,1.15
